GFS Classification,Sector,Revenue stream name,Government entity,Revenue value,Currency,Country,ISO Code,Year,Start Date,End Date
Emission and pollution taxes (114522E),Mining,Taxes d'abattage,"Direction des Eaux, Forêts, Chasses et Conservation des Sols (DEFCCS)","31,082,700.00",XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Mining,"Amendes, pénalités et redressements douaniers",Direction Générale des Douanes (DGD),"5,656,714.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Compulsory transfers to government (infrastructure and other) (1415E4),Gas,Appui à la formation,Société des Pétroles du Sénégal (PETROSEN),"881,470,480.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Compulsory transfers to government (infrastructure and other) (1415E4),Gas,Appui à l'équipement,Société des Pétroles du Sénégal (PETROSEN),"833,733,650.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Compulsory transfers to government (infrastructure and other) (1415E4),Mining,Appui institutionnel,"Direction des Eaux, Forêts, Chasses et Conservation des Sols (DEFCCS)","243,803,402.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Compulsory transfers to government (infrastructure and other) (1415E4),Mining,Appui institutionnel,Direction des Mines et de la Géologie (DMG),"580,785,932.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Other taxes payable by natural resource companies (116E),Mining,Autres,Direction Générale de la Comptabilité Publique et du Trésor (DGCPT),"23,082,500.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Other taxes payable by natural resource companies (116E),Gas,Autres dépenses environnementales,Autres bénéficiaires (paiements environnementaux),"4,400,000.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Other taxes payable by natural resource companies (116E),Mining,Autres dépenses environnementales,Autres bénéficiaires (paiements environnementaux),"17,022,418.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Other taxes payable by natural resource companies (116E),Mining,Autres flux de paiements significatifs (> 25 millions de  FCFA) (reconciliables),Direction des Mines et de la Géologie (DMG),"91,403,695.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Bonuses (1415E2),Gas,Bonus (DGCPT),Direction Générale de la Comptabilité Publique et du Trésor (DGCPT),"5,911,088,178.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Compulsory transfers to government (infrastructure and other) (1415E4),Mining,Contribution économique locale (CEL VA et CEL VL),Direction Générale de la Comptabilité Publique et du Trésor (DGCPT),"138,402,221.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Contribution spéciale sur les produits des mines et des carrières (CSMC),Direction Générale des Impôts et des Domaines (DGID),"400,007,905.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Social security employer contributions (1212E),Gas,Dépenses sociales,Autres bénéficiaires (paiements sociaux),"1,163,493,892.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Social security employer contributions (1212E),Mining,Dépenses sociales,Autres bénéficiaires (paiements sociaux),"2,348,875,004.22",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Customs and other import duties (1151E),Mining,Droits d'accises sur les vehicules,Direction Générale des Douanes (DGD),"408,683.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Customs and other import duties (1151E),Gas,Droits de douane,Direction Générale des Douanes (DGD),"18,995,243.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Customs and other import duties (1151E),Mining,Droits de douane,Direction Générale des Douanes (DGD),"4,599,098,076.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Licence fees (114521E),Mining,Droits d'entrée fixes,Direction des Mines et de la Géologie (DMG),"37,125,000.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Licence fees (114521E),Mining,Droits d'entrée fixes,Direction Générale de la Comptabilité Publique et du Trésor (DGCPT),"65,186,815.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Gas,Impôt sur le revenu des valeurs mobilières,Direction Générale des Impôts et des Domaines (DGID),"8,642,166.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Impôt sur le revenu des valeurs mobilières,Direction Générale des Impôts et des Domaines (DGID),"281,431,209.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Gas,Impôt sur les sociétés,Direction Générale des Impôts et des Domaines (DGID),"90,661,093.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Impôt sur les sociétés (bénéfices non pétroliers/miniers ),Direction Générale des Impôts et des Domaines (DGID),"12,964,008,942.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Locations verbales,Direction Générale des Impôts et des Domaines (DGID),"400,000.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Royalties (1415E1),Gas,Loyer superficiaire,Société des Pétroles du Sénégal (PETROSEN),"62,416,065.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Licence fees (114521E),Mining,Patente,Direction Générale de la Comptabilité Publique et du Trésor (DGCPT),"2,008,210,162.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Customs and other import duties (1151E),Gas,Prélèvement communautaire CEDEAO,Direction Générale des Douanes (DGD),"44,623,604.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Customs and other import duties (1151E),Mining,Prélèvement communautaire CEDEAO,Direction Générale des Douanes (DGD),"469,080,600.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Customs and other import duties (1151E),Gas,Prélèvement communautaire solidaire UEMOA,Direction Générale des Douanes (DGD),"71,397,772.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Customs and other import duties (1151E),Mining,Prélèvement communautaire solidaire UEMOA,Direction Générale des Douanes (DGD),"753,673,814.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Customs and other import duties (1151E),Gas,Prélèvement pour le Conseil Sénégalais des Chargeurs (COSEC),Direction Générale des Douanes (DGD),"693,457.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Customs and other import duties (1151E),Mining,Prélèvement pour le Conseil Sénégalais des Chargeurs (COSEC),Direction Générale des Douanes (DGD),"182,485,237.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Royalties (1415E1),Mining,Redevance minière,Direction des Mines et de la Géologie (DMG),"30,528,965.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Royalties (1415E1),Mining,Redevance minière,Direction Générale de la Comptabilité Publique et du Trésor (DGCPT),"200,514,102.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Royalties (1415E1),Mining,Redevance minière,Direction des Mines et de la Géologie (DMG),"23,284,792,020.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Customs and other import duties (1151E),Gas,Redevance statistique UEMOA,Direction Générale des Douanes (DGD),"89,235,758.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Customs and other import duties (1151E),Mining,Redevance statistique UEMOA,Direction Générale des Douanes (DGD),"944,411,783.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Royalties (1415E1),Mining,Redevance superficiaire,Direction des Mines et de la Géologie (DMG),"57,251,900.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Gas,Redressements fiscaux,Direction Générale des Impôts et des Domaines (DGID),"6,204,410,028.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Redressements fiscaux,Direction Générale des Impôts et des Domaines (DGID),"6,616,896,144.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Delivered/paid directly to government (1415E31),Gas,Revenus issus de la commercialisation de la Part de la production de l'État,Direction Générale de la Comptabilité Publique et du Trésor (DGCPT),"307,818,398.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Delivered/paid to state-owned enterprise(s) (1415E32),Gas,Revenus issus de la commercialisation de la Part de la production de PETROSEN,Société des Pétroles du Sénégal (PETROSEN),"198,304,406.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Other taxes payable by natural resource companies (116E),Mining,Taxes d'abattage,"Direction des Eaux, Forêts, Chasses et Conservation des Sols (DEFCCS)","26,632,000.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Customs and other import duties (1151E),Mining,Taxe d'acompte Bic,Direction Générale des Douanes (DGD),"2,336,123.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Customs and other import duties (1151E),Mining,Taxe d'enregistrement des véhicules,Direction Générale des Douanes (DGD),"8,726,161.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Emission and pollution taxes (114522E),Mining,Taxe d'extraction,Direction des Mines et de la Géologie (DMG),"146,345,886.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Taxe spéciale sur le ciment,Direction Générale des Impôts et des Domaines (DGID),"15,082,422,419.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Royalties (1415E1),Mining,Taxe superficiaire,Direction de l'Environnement et des Etablissements Classés (DEEC),"151,299,475.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Royalties (1415E1),Mining,Taxe superficiaire,Direction Générale de la Comptabilité Publique et du Trésor (DGCPT),"94,078,620.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Gas,Taxe sur la valeur ajoutée,Direction Générale des Douanes (DGD),"47,061,229.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Taxe sur la valeur ajoutée,Direction Générale des Douanes (DGD),"5,913,689,483.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Gas,Taxe sur la valeur ajoutée reversée,Direction Générale des Impôts et des Domaines (DGID),"164,280,184.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Taxe sur la valeur ajoutée reversée,Direction Générale des Impôts et des Domaines (DGID),"33,420,917,478.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,TVA TAXE SUSPENDUE,Direction Générale des Impôts et des Domaines (DGID),"5,325,000.00",XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Other taxes payable by natural resource companies (116E),Autres,Autres flux de paiements significatifs (> 25 millions de  FCFA) (reconciliables),Autres,,XOF,Senegal,SEN,2019,2019-01-01,2019-12-31
Sales of goods and services by government units (1421E),Oil & Gas,Sale of Data,Petroseychelles,"35,930.00",USD,Seychelles,SYC,2017,2017-01-01,2017-12-31
Other taxes payable by natural resource companies (116E),Oil & Gas,Travelling expenses,Petroseychelles,"9,416.52",USD,Seychelles,SYC,2017,2017-01-01,2017-12-31
Other taxes payable by natural resource companies (116E),Oil & Gas,Other,Tax Revenue Authority,"5,961.23",SCR,Seychelles,SYC,2017,2017-01-01,2017-12-31
Taxes on payroll and workforce (112E),Oil & Gas,Other,Tax Revenue Authority,"537,913.91",SCR,Seychelles,SYC,2017,2017-01-01,2017-12-31
Administrative fees for government services (1422E),Other,Sale of Data,Petroseychelles,"32,688.00",USD,Seychelles,SYC,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Other,corporate income tax,Ministry of Finance,"378,531,000",SRD,Suriname,SUR,2017,2017-01-01,2017-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Other,service tax,Ministry of Finance,"10,627,000",SRD,Suriname,SUR,2017,2017-01-01,2017-12-31
Taxes on payroll and workforce (112E),Other,Wage tax /Social Security premium,Ministry of Finance,"337,896,000",SRD,Suriname,SUR,2017,2017-01-01,2017-12-31
Royalties (1415E1),Mining,Mining royalties,Ministry of Finance,"375,082,000",SRD,Suriname,SUR,2017,2017-01-01,2017-12-31
Royalties (1415E1),Mining,Mining royalties/exporters,Ministry of Finance,"112,065,000",SRD,Suriname,SUR,2017,2017-01-01,2017-12-31
Licence fees (114521E),Mining,Concession fees,Ministry of Finance,"137,000",SRD,Suriname,SUR,2017,2017-01-01,2017-12-31
Customs and other import duties (1151E),Mining,custom duties,Ministry of Finance,"162,000",SRD,Suriname,SUR,2017,2017-01-01,2017-12-31
Taxes on exports (1152E),Mining,Statistics rights,Ministry of Finance,"4,475,000",SRD,Suriname,SUR,2017,2017-01-01,2017-12-31
From government participation (equity) (1412E2),Oil,Dividend,Ministry of Finance,"355,748,000",SRD,Suriname,SUR,2017,2017-01-01,2017-12-31
From government participation (equity) (1412E2),Mining,Dividend,Ministry of Finance,"7,416,000",SRD,Suriname,SUR,2017,2017-01-01,2017-12-31
Sales of goods and services by government units (1421E),Mining,proceeds from sales of gold (Payment in-kind),Ministry of Finance,"46,240,000",SRD,Suriname,SUR,2017,2017-01-01,2017-12-31
Compulsory transfers to government (infrastructure and other) (1415E4),Mining,payment based on power agreement (special arrangement),Ministry of Finance,"76,083,000",SRD,Suriname,SUR,2017,2017-01-01,2017-12-31
Other taxes payable by natural resource companies (116E),Other,Unilateral disclosure for non-material companies,Ministry of Finance,"99,246,000",SRD,Suriname,SUR,2017,2017-01-01,2017-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Corporation tax,Tanzania Revenue Authority,"156,685,080,988.98",TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
Taxes on payroll and workforce (112E),Other,Skills and Development Levy,Tanzania Revenue Authority,"21,437,635,190.22",TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
Excise taxes (1142E),Mining,Excise duty,Tanzania Revenue Authority,"24,886,252,533.77",TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
Customs and other import duties (1151E),Mining,Import duty,Tanzania Revenue Authority,"20,070,885,938.00",TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
Motor vehicle taxes (11451E),Other,Vehicle Registration Tax,Tanzania Revenue Authority,"24,350,000.00",TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
Excise taxes (1142E),Other,Fuel levy,Tanzania Revenue Authority,626,TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
Excise taxes (1142E),Other,Petroleum levy,Tanzania Revenue Authority,"10,737,305,317.00",TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
Customs and other import duties (1151E),Other,Railway development levy,Tanzania Revenue Authority,"9,292,061,612.00",TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
Customs and other import duties (1151E),Other,Custom Processing Fees,Tanzania Revenue Authority,"2,971,138,802.00",TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
Royalties (1415E1),Mining,Royalties for Minerals,Ministry of Minerals,"339,809,375,724.88",TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
Licence fees (114521E),Other,Licence and Permit Fees,Ministry of Minerals,"2,407,539,710.00",TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
Taxes on property (113E),Mining,Annual rent fees,Ministry of Minerals,"117,554,722.00",TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
Administrative fees for government services (1422E),Other,Application and Process Fee,Ministry of Minerals,"8,955,390,308.41",TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Profit per Production Sharing Agreement,Tanzania Petroleum Development Corporation (TPDC),"52,321,938,980.96",TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Protected Gas Revenue,Tanzania Petroleum Development Corporation (TPDC),"8,314,199,823.80",TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
Licence fees (114521E),Oil & Gas,Licence fee,Tanzania Petroleum Development Corporation (TPDC),"2,554,280,326.88",TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
Royalties (1415E1),Oil & Gas,Royalties for oil and gas,Tanzania Petroleum Development Corporation (TPDC),"31,326,226,855.21",TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Tariff on gas transport through SONGAS pipeline,Tanzania Petroleum Development Corporation (TPDC),"22,373,677,955.54",TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Training fees,Tanzania Petroleum Development Corporation (TPDC),"4,656,089,789.48",TZS,Tanzania,TZA,2018,2017-07-01,2018-06-30
