GFS Classification,Sector,Revenue stream name,Government entity,Revenue value,Currency,Country,ISO Code,Year,Start Date,End Date
Royalties (1415E1),Oil & Gas,Royalty,GENERAL DIRECTORATE OF TAXES,672910614.0,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
Royalties (1415E1),Oil & Gas,Royalty,ALBANIAN CUSTOMS ADMINISTRATE,2079824463.0,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Tax on profit,GENERAL DIRECTORATE OF TAXES,183915041.0,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Oil & Gas,VAT,GENERAL DIRECTORATE OF TAXES,833272470.0,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
Social security employer contributions (1212E),Oil & Gas,Payments for social and health insurance and Personal Income Tax,GENERAL DIRECTORATE OF TAXES,1100275950.0,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Oil & Gas,Excise,ALBANIAN CUSTOMS ADMINISTRATE,373668140.0,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Oil & Gas,Carbon tax,ALBANIAN CUSTOMS ADMINISTRATE,29777696.0,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Oil & Gas,Circulation tax,ALBANIAN CUSTOMS ADMINISTRATE,267999263.0,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
Bonuses (1415E2),Oil & Gas,Bonuses,ALBPETROL,10801000.0,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
Bonuses (1415E2),Oil & Gas,Bonuses,NATIONAL AGENCY OF NATURAL RESOUCES (AKBN),162015000.0,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Share of Oil,ALBPETROL,2020060900.0,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Tax on profit,GENERAL DIRECTORATE OF TAXES,5049428269.0,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Other,VAT,GENERAL DIRECTORATE OF TAXES,6164853859.0,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
Social security employer contributions (1212E),Other,Payments for social and health insurance,GENERAL DIRECTORATE OF TAXES,2114387469.0,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
Social security employer contributions (1212E),Other,Personal income tax,GENERAL DIRECTORATE OF TAXES,848313990.0,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
"Extraordinary taxes on income, profits and capital gains (1112E2)",Other,Tax on dividend,GENERAL DIRECTORATE OF TAXES,36177940.0,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Local Taxes,MUNICIPALITY OF KRUJË,94160577.0,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Local Taxes,MUNICIPALITY OF BULQIZË,8540000.0,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Local Taxes,MUNICIPALITY OF PATOS,236844.0,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Local Taxes,MUNICIPALITY OF RROSKOVEC,86868292.0,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Local Taxes,MUNICIPALITY OF LUSHNJË,3579840.0,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Local Taxes,MUNICIPALITY OF PATOS,38728286.0,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Local Taxes,MUNICIPALITY OF BULQIZË,820000.0,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Local Taxes,MUNICIPALITY OF PATOS,174650.0,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
"Fines, penalties, and forfeits (143E)",Other,Tax penalties,GENERAL DIRECTORATE OF TAXES,946727.0,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
Compulsory transfers to government (infrastructure and other) (1415E4),Other,National tariff,GENERAL DIRECTORATE OF TAXES,1203623602.0,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
Compulsory transfers to government (infrastructure and other) (1415E4),Other,Regulatory tariff,ENERGY REGULATORY AUTHORITY (ERE),32300000.0,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Mining,Excise,ALBANIAN CUSTOMS ADMINISTRATE,57835545.0,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Mining,Other payments to the State and local government units,ALBANIAN CUSTOMS ADMINISTRATE,33669036.0,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Oil & Gas,Impuesto al Valor Agregado (IVA),ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS (AFIP),35706550769.0,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
Administrative fees for government services (1422E),Oil & Gas,Impuesto a los Créditos y Débitos Bancarios,ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS (AFIP),13013127440.0,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Impuesto a las Ganancias Sociedades,ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS (AFIP),12018783945.0,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
Social security employer contributions (1212E),Oil & Gas,Contribuciones a la Seguridad Social,ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS (AFIP),6243392420.0,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Impuesto a las Ganancias Sociedades,ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS (AFIP),5234633935.78,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
Taxes on exports (1152E),Oil & Gas,Derechos de Exportación,ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS (AFIP),4178948776.0,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
Taxes on exports (1152E),Mining,Derechos de Exportación,ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS (AFIP),2966637864.17,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
Social security employer contributions (1212E),Oil & Gas,Aportes a la Seguridad Social,ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS (AFIP),2867560727.0,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
Royalties (1415E1),Oil & Gas,Regalias,"SECRETARÍA DE ENERGÍA (SEN), MINISTERIO DE ECONOMÍA",2754772442.0,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
Social security employer contributions (1212E),Mining,Contribuciones a la Seguridad Social,ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS (AFIP),2113830470.37,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
Social security employer contributions (1212E),Mining,Aportes a la Seguridad Social,ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS (AFIP),1325698441.97,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Oil & Gas,Derechos de Importacion,ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS (AFIP),1118599109.0,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
Excise taxes (1142E),Oil & Gas,Impuesto a los Combutible Liquidos y GNC,ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS (AFIP),226697787.0,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
Emission and pollution taxes (114522E),Oil & Gas,Impuesto al Dioxido de Carbono,ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS (AFIP),25471093.0,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
Excise taxes (1142E),Oil & Gas,Fondo Fiduciario para el subsidio a los consumos residenciales de Gas natural y GLP,ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS (AFIP),9297122.0,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
From government participation (equity) (1412E2),Oil & Gas,Dividendos YPF,"SECRETARÍA DE ENERGÍA (SEN), MINISTERIO DE ECONOMÍA",612003052.0,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
Administrative fees for government services (1422E),Mining,Impuesto a los Créditos y Débitos Bancarios,ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS (AFIP),494458428.97,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Impuesto a las Ganancias de las Personas Fisicas y Sucesiones Indivisas,ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS (AFIP),133303648.0,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Impuesto al Valor Agregado (IVA),ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS (AFIP),48998100.02,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Mining,Derechos de Importacion,ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS (AFIP),32452633.26,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
Compulsory transfers to government (infrastructure and other) (1415E4),Oil & Gas,Canon de Concesiones de explotación offshore,"SECRETARÍA DE ENERGÍA (SEN), MINISTERIO DE ECONOMÍA",24300000.0,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
Administrative fees for government services (1422E),Oil & Gas,Venta de Pliegos,"SECRETARÍA DE ENERGÍA (SEN), MINISTERIO DE ECONOMÍA",20560000.0,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
Compulsory transfers to government (infrastructure and other) (1415E4),Oil & Gas,Canon de Permisos de Explotacion offshore,"SECRETARÍA DE ENERGÍA (SEN), MINISTERIO DE ECONOMÍA",13700000.0,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
Licence fees (114521E),Oil & Gas,Tasa Estadistica,ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS (AFIP),9013070.0,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Impuesto a las Ganancias de las Personas Fisicas y Sucesiones Indivisas,ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS (AFIP),7021700.57,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
Other taxes payable by natural resource companies (116E),Oil & Gas,Tasa Ambiental Anual,"SECRETARÍA DE CONTROL Y MONITOREO AMBIENTAL, MINISTERIO DE AMBIENTE Y DESARROLLO SUSTENTABLE",637846.22,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
Licence fees (114521E),Mining,Tasa Estadistica,ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS (AFIP),506254.69,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
Other taxes payable by natural resource companies (116E),Mining,Tasa Ambiental Anual,"SECRETARÍA DE CONTROL Y MONITOREO AMBIENTAL, MINISTERIO DE AMBIENTE Y DESARROLLO SUSTENTABLE",466111.2,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Mining,Custom duties,TAX REVENUE AUTHORITY,1225599600.0,AMD,Armenia,ARM,2018,2018-01-01,2018-12-31
Emission and pollution taxes (114522E),Mining,Contribution payment to the Environmental protection fund,MINISTRY OF ENVIRONMENT,286453088.6,AMD,Armenia,ARM,2018,2018-01-01,2018-12-31
Emission and pollution taxes (114522E),Mining,Environmental payments (taxes),TAX REVENUE AUTHORITY,50486325.0,AMD,Armenia,ARM,2018,2018-01-01,2018-12-31
Emission and pollution taxes (114522E),Mining,Environmental fees for goods imported from EEU member states,TAX REVENUE AUTHORITY,7473744.0,AMD,Armenia,ARM,2018,2018-01-01,2018-12-31
Emission and pollution taxes (114522E),Mining,Environmental fees for goods imported from non EEU member states,TAX REVENUE AUTHORITY,24721328.0,AMD,Armenia,ARM,2018,2018-01-01,2018-12-31
Emission and pollution taxes (114522E),Mining,Monitoring payment,MINISTRY OF ENVIRONMENT,22576865.0,AMD,Armenia,ARM,2018,2018-01-01,2018-12-31
Emission and pollution taxes (114522E),Mining,Nature utilisation fee,TAX REVENUE AUTHORITY,65722685.0,AMD,Armenia,ARM,2018,2018-01-01,2018-12-31
Excise taxes (1142E),Mining,Excise taxes,TAX REVENUE AUTHORITY,186941022.0,AMD,Armenia,ARM,2018,2018-01-01,2018-12-31
Excise taxes (1142E),Mining,Import Excise taxes,TAX REVENUE AUTHORITY,,AMD,Armenia,ARM,2018,2018-01-01,2018-12-31
"Fines, penalties, and forfeits (143E)",Mining,Penalties,TAX REVENUE AUTHORITY,700000.0,AMD,Armenia,ARM,2018,2018-01-01,2018-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Import VAT,TAX REVENUE AUTHORITY,,AMD,Armenia,ARM,2018,2018-01-01,2018-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,VAT,TAX REVENUE AUTHORITY,6113920576.0,AMD,Armenia,ARM,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Income tax,TAX REVENUE AUTHORITY,17847545387.0,AMD,Armenia,ARM,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Profit tax,TAX REVENUE AUTHORITY,15880462396.0,AMD,Armenia,ARM,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Profit tax for non-residents,TAX REVENUE AUTHORITY,2054460899.0,AMD,Armenia,ARM,2018,2018-01-01,2018-12-31
Other rent payments (1415E5),Mining,Rent fee,MINISTRY OF TERRITORIAL ADMINISTRATION AND DEVELOPMENT,939394521.0,AMD,Armenia,ARM,2018,2018-01-01,2018-12-31
Other taxes payable by natural resource companies (116E),Mining,State duty for mining permit,TAX REVENUE AUTHORITY,260050000.0,AMD,Armenia,ARM,2018,2018-01-01,2018-12-31
Other taxes payable by natural resource companies (116E),Mining,Social obligations envisaged by the Contract,MINISTRY OF TERRITORIAL ADMINISTRATION AND DEVELOPMENT,132952400.0,AMD,Armenia,ARM,2018,2018-01-01,2018-12-31
Other taxes payable by natural resource companies (116E),Mining,Land disposal,MINISTRY OF TERRITORIAL ADMINISTRATION AND DEVELOPMENT,16240000.0,AMD,Armenia,ARM,2018,2018-01-01,2018-12-31
Royalties (1415E1),Mining,Mining Royalties,TAX REVENUE AUTHORITY,34545800265.0,AMD,Armenia,ARM,2018,2018-01-01,2018-12-31
Taxes on property (113E),Mining,Land tax,MINISTRY OF TERRITORIAL ADMINISTRATION AND DEVELOPMENT,23157244.0,AMD,Armenia,ARM,2018,2018-01-01,2018-12-31
Taxes on property (113E),Mining,Property tax,MINISTRY OF TERRITORIAL ADMINISTRATION AND DEVELOPMENT,60122774.0,AMD,Armenia,ARM,2018,2018-01-01,2018-12-31
Compulsory transfers to government (infrastructure and other) (1415E4),Mining,Contribution payment to the Environmental protection fund,MINISTRY OF ENVIRONMENT,307671700.6,AMD,Armenia,ARM,2019,2019-01-01,2019-12-31
Customs and other import duties (1151E),Mining,Custom duties,TAX REVENUE AUTHORITY,1471747490.0,AMD,Armenia,ARM,2019,2019-01-01,2019-12-31
Emission and pollution taxes (114522E),Mining,Environmental assessment fee,MINISTRY OF ENVIRONMENT,500000.0,AMD,Armenia,ARM,2019,2019-01-01,2019-12-31
Emission and pollution taxes (114522E),Mining,Environmental fees for goods imported from EEU member states,TAX REVENUE AUTHORITY,7107411.0,AMD,Armenia,ARM,2019,2019-01-01,2019-12-31
Emission and pollution taxes (114522E),Mining,Environmental fees for goods imported from non EEU member states,TAX REVENUE AUTHORITY,23580953.0,AMD,Armenia,ARM,2019,2019-01-01,2019-12-31
Emission and pollution taxes (114522E),Mining,Environmental payments (taxes),TAX REVENUE AUTHORITY,54258439.0,AMD,Armenia,ARM,2019,2019-01-01,2019-12-31
Excise taxes (1142E),Mining,Excise taxes,TAX REVENUE AUTHORITY,,AMD,Armenia,ARM,2019,2019-01-01,2019-12-31
Excise taxes (1142E),Mining,Import Excise taxes,TAX REVENUE AUTHORITY,285546864.0,AMD,Armenia,ARM,2019,2019-01-01,2019-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Import VAT,TAX REVENUE AUTHORITY,5626338328.0,AMD,Armenia,ARM,2019,2019-01-01,2019-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Income tax,TAX REVENUE AUTHORITY,19059199838.0,AMD,Armenia,ARM,2019,2019-01-01,2019-12-31
Other taxes payable by natural resource companies (116E),Mining,Land disposal,MINISTRY OF TERRITORIAL ADMINISTRATION AND DEVELOPMENT,,AMD,Armenia,ARM,2019,2019-01-01,2019-12-31
Taxes on property (113E),Mining,Land tax,MINISTRY OF TERRITORIAL ADMINISTRATION AND DEVELOPMENT,21638707.0,AMD,Armenia,ARM,2019,2019-01-01,2019-12-31
Royalties (1415E1),Mining,Mining Royalties,TAX REVENUE AUTHORITY,37426583083.0,AMD,Armenia,ARM,2019,2019-01-01,2019-12-31
Emission and pollution taxes (114522E),Mining,Monitoring payment,MINISTRY OF ENVIRONMENT,32610785.5,AMD,Armenia,ARM,2019,2019-01-01,2019-12-31
Emission and pollution taxes (114522E),Mining,Nature utilisation fee,TAX REVENUE AUTHORITY,60064386.0,AMD,Armenia,ARM,2019,2019-01-01,2019-12-31
"Fines, penalties, and forfeits (143E)",Mining,Penalties,MINISTRY OF ENVIRONMENT,1250000.0,AMD,Armenia,ARM,2019,2019-01-01,2019-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Profit tax,TAX REVENUE AUTHORITY,17975927113.0,AMD,Armenia,ARM,2019,2019-01-01,2019-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Profit tax for non-residents,TAX REVENUE AUTHORITY,2348971301.0,AMD,Armenia,ARM,2019,2019-01-01,2019-12-31
Taxes on property (113E),Mining,Property tax,MINISTRY OF TERRITORIAL ADMINISTRATION AND DEVELOPMENT,68204327.0,AMD,Armenia,ARM,2019,2019-01-01,2019-12-31
Other rent payments (1415E5),Mining,Rent fee,MINISTRY OF TERRITORIAL ADMINISTRATION AND DEVELOPMENT,910227845.0,AMD,Armenia,ARM,2019,2019-01-01,2019-12-31
Compulsory transfers to government (infrastructure and other) (1415E4),Mining,Social obligations envisaged by the Contract,MINISTRY OF TERRITORIAL ADMINISTRATION AND DEVELOPMENT,19330000.0,AMD,Armenia,ARM,2019,2019-01-01,2019-12-31
Licence fees (114521E),Mining,State duty for mining permit,TAX REVENUE AUTHORITY,314892323.0,AMD,Armenia,ARM,2019,2019-01-01,2019-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,VAT,TAX REVENUE AUTHORITY,,AMD,Armenia,ARM,2019,2019-01-01,2019-12-31
Customs and other import duties (1151E),Mining,Droits de Douane et taxes assimilées,DIRECTION GÉNÉRALE DE LA DOUANE (DGD),50630601044.0,XOF,Burkina Faso,BFA,2017,2017-01-01,2017-12-31
Royalties (1415E1),Mining,Redevances proportionnelles (Royalties),DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),42501134448.0,XOF,Burkina Faso,BFA,2017,2017-01-01,2017-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Acomptes Provisionnels sur IS (AP - IS),DIRECTION GÉNÉRALE DES IMPÔTS (DGI),20245852356.0,XOF,Burkina Faso,BFA,2017,2017-01-01,2017-12-31
Licence fees (114521E),Mining,Taxe Superficiaire,DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),9999647009.0,XOF,Burkina Faso,BFA,2017,2017-01-01,2017-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Taxe sur la Valeur Ajoutée (TVA),DIRECTION GÉNÉRALE DES IMPÔTS (DGI),9834164569.0,XOF,Burkina Faso,BFA,2017,2017-01-01,2017-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Impôt sur les Sociétés (IS),DIRECTION GÉNÉRALE DES IMPÔTS (DGI),3903011747.0,XOF,Burkina Faso,BFA,2017,2017-01-01,2017-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Impôt sur le Revenu des Valeurs Mobilières (IRVM),DIRECTION GÉNÉRALE DES IMPÔTS (DGI),3628611284.0,XOF,Burkina Faso,BFA,2017,2017-01-01,2017-12-31
From government participation (equity) (1412E2),Mining,Dividendes,DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),2767500000.0,XOF,Burkina Faso,BFA,2017,2017-01-01,2017-12-31
Taxes on payroll and workforce (112E),Mining,Taxe Patronale d'Apprentissage (TPA),DIRECTION GÉNÉRALE DES IMPÔTS (DGI),1710066131.0,XOF,Burkina Faso,BFA,2017,2017-01-01,2017-12-31
Taxes on property (113E),Mining,Contribution des patentes,DIRECTION GÉNÉRALE DES IMPÔTS (DGI),1275978956.0,XOF,Burkina Faso,BFA,2017,2017-01-01,2017-12-31
Licence fees (114521E),Mining,Droits Fixes,DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),924030000.0,XOF,Burkina Faso,BFA,2017,2017-01-01,2017-12-31
"Extraordinary taxes on income, profits and capital gains (1112E2)",Mining,Taxe sur les Plus-Value Immobilière (TPVI),DIRECTION GÉNÉRALE DES IMPÔTS (DGI),451478884.0,XOF,Burkina Faso,BFA,2017,2017-01-01,2017-12-31
"Extraordinary taxes on income, profits and capital gains (1112E2)",Mining,"Impôt sur le Revenu des Créances, dépôts et cautionnements (IRC)",DIRECTION GÉNÉRALE DES IMPÔTS (DGI),290464738.0,XOF,Burkina Faso,BFA,2017,2017-01-01,2017-12-31
Customs and other import duties (1151E),Mining,Pénalités (DGD),DIRECTION GÉNÉRALE DE LA DOUANE (DGD),227687038.0,XOF,Burkina Faso,BFA,2017,2017-01-01,2017-12-31
"Extraordinary taxes on income, profits and capital gains (1112E2)",Mining,Taxe spécifique sur les revenus de transactions de titres miniers,DIRECTION GÉNÉRALE DES IMPÔTS (DGI),185754400.0,XOF,Burkina Faso,BFA,2017,2017-01-01,2017-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Taxe de bien de mainmorte (TBMM) / Taxe Foncière sur les Sociétés (TFS),DIRECTION GÉNÉRALE DES IMPÔTS (DGI),154407553.0,XOF,Burkina Faso,BFA,2017,2017-01-01,2017-12-31
Administrative fees for government services (1422E),Mining,Frais de dossier,DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),106200000.0,XOF,Burkina Faso,BFA,2017,2017-01-01,2017-12-31
Licence fees (114521E),Mining,Pénalités (DGTCP),DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),88489084.0,XOF,Burkina Faso,BFA,2017,2017-01-01,2017-12-31
