government_entity,eiti_id_government,sector,gfs_classification,revenue_stream_name,revenue_value,currency,country,iso_code3,year,start_date,end_date
MUNICIPALITY OF PATOS,8b2d3f19-f51c-483f-918f-3a9d1185bb69,oil & gas,"Ordinary taxes on income, profits and capital gains (1112E1)",Local Taxes,174650,ALL,Albania,ALB,2018,2018-01-01,"2018-12-31"
MUNICIPALITY OF RROSKOVEC,0a25998b-4072-44ed-8bbe-28a0884c3529,oil & gas,Administrative fees for government services (1422E),Local Taxes,146868292,ALL,Albania,ALB,2017,2017-01-01,"2017-12-31"
MUNICIPALITY OF RROSKOVEC,0a25998b-4072-44ed-8bbe-28a0884c3529,oil & gas,"Ordinary taxes on income, profits and capital gains (1112E1)",Local Taxes,86868292,ALL,Albania,ALB,2018,2018-01-01,"2018-12-31"
MWANZA CITY COUNCIL,eafc4d4d-eace-44f1-83a5-65729068f2f6,other,"Ordinary taxes on income, profits and capital gains (1112E1)",Service Levy,33764641,TZS,Tanzania,TZA,2018,2017-07-01,"2018-06-30"
MYANMAR CUSTOMS DEPARTMENT (MCD),e7ea1ff3-1806-493c-9985-c2814c247161,oil & gas,Customs and other import duties (1151E),Customs duties (Normal and border imports),190742815,MMK,Myanmar,MMR,2018,4/1/2017,"3/31/2018"
MYANMAR CUSTOMS DEPARTMENT (MCD),e7ea1ff3-1806-493c-9985-c2814c247161,other,Profits of natural resource export monopolies (1153E1),MCD Transit Fees 0.5 USD per MT,3627636059,MMK,Myanmar,MMR,2018,4/1/2017,"3/31/2018"
MYANMAR CUSTOMS DEPARTMENT (MCD),e7ea1ff3-1806-493c-9985-c2814c247161,mining,Customs and other import duties (1151E),Customs duties,4966579892,MMK,Myanmar,MMR,2018,4/1/2017,"3/31/2018"
MYANMAR CUSTOMS DEPARTMENT (MCD),e7ea1ff3-1806-493c-9985-c2814c247161,mining,Customs and other import duties (1151E),Commercial Tax on Imports,1951046108,MMK,Myanmar,MMR,2018,4/1/2017,"3/31/2018"
MYANMAR CUSTOMS DEPARTMENT (MCD),e7ea1ff3-1806-493c-9985-c2814c247161,mining,"Ordinary taxes on income, profits and capital gains (1112E1)",Corporate Income Tax (Advance income tax 2%),36869948,MMK,Myanmar,MMR,2018,4/1/2017,"3/31/2018"
MYANMAR CUSTOMS DEPARTMENT (MCD),e7ea1ff3-1806-493c-9985-c2814c247161,mining,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Specific Goods Tax,501384064,MMK,Myanmar,MMR,2018,4/1/2017,"3/31/2018"
MYANMAR GEMS ENTERPRISE,c7dc0767-e820-41de-b5c1-0ba538f37287,mining,Royalties (1415E1),"Royalties - Production (20% Jade,ruby and saphire, 10% other Gems)",16992502964,MMK,Myanmar,MMR,2018,4/1/2017,"3/31/2018"
MYANMAR GEMS ENTERPRISE,c7dc0767-e820-41de-b5c1-0ba538f37287,mining,"Ordinary taxes on income, profits and capital gains (1112E1)",Commercial Tax - 5% (EURO Sales),4.273021081E8,MMK,Myanmar,MMR,2018,4/1/2017,"3/31/2018"
MYANMAR GEMS ENTERPRISE,c7dc0767-e820-41de-b5c1-0ba538f37287,mining,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)","Specific Goods Tax - Jade 20%, Gems 15%, 5 % Value added for finish goods",180627462998,MMK,Myanmar,MMR,2018,4/1/2017,"3/31/2018"
MYANMAR GEMS ENTERPRISE,c7dc0767-e820-41de-b5c1-0ba538f37287,mining,Delivered/paid to state-owned enterprise(s) (1415E32),Sale Split,129267797050,MMK,Myanmar,MMR,2018,4/1/2017,"3/31/2018"
MYANMAR GEMS ENTERPRISE,c7dc0767-e820-41de-b5c1-0ba538f37287,mining,Administrative fees for government services (1422E),"Service Fees Euro Sales - Raw Materials 3%, Added Value 1%",40889891689,MMK,Myanmar,MMR,2018,4/1/2017,"3/31/2018"
MYANMAR GEMS ENTERPRISE,c7dc0767-e820-41de-b5c1-0ba538f37287,mining,Administrative fees for government services (1422E),"Incentive fees 1%, 2%",5108167769,MMK,Myanmar,MMR,2018,4/1/2017,"3/31/2018"
MYANMAR GEMS ENTERPRISE,c7dc0767-e820-41de-b5c1-0ba538f37287,mining,"Fines, penalties, and forfeits (143E)",Penalties for cancelled sales,2838843342,MMK,Myanmar,MMR,2018,4/1/2017,"3/31/2018"
MYANMAR GEMS ENTERPRISE,c7dc0767-e820-41de-b5c1-0ba538f37287,mining,Administrative fees for government services (1422E),"Other significant payments (> USD 50,000) MGE",5000000,MMK,Myanmar,MMR,2018,4/1/2017,"3/31/2018"
MYANMAR OIL AND GAS ENTERPRISE,56771119-c277-454f-92f8-b817245dd1e9,oil & gas,Delivered/paid to state-owned enterprise(s) (1415E32),Domestic sales to the MOGE ( - ),-654155961929,MMK,Myanmar,MMR,2018,4/1/2017,"3/31/2018"
MYANMAR OIL AND GAS ENTERPRISE,56771119-c277-454f-92f8-b817245dd1e9,oil & gas,Delivered/paid to state-owned enterprise(s) (1415E32),MOGE Cost recovery,274376413952,MMK,Myanmar,MMR,2018,4/1/2017,"3/31/2018"
MYANMAR OIL AND GAS ENTERPRISE,56771119-c277-454f-92f8-b817245dd1e9,oil & gas,Delivered/paid to state-owned enterprise(s) (1415E32),MOGE profit share (profit split),97369889788,MMK,Myanmar,MMR,2018,4/1/2017,"3/31/2018"
MYANMAR OIL AND GAS ENTERPRISE,56771119-c277-454f-92f8-b817245dd1e9,oil & gas,Royalties (1415E1),Royalties in cash,332933409581,MMK,Myanmar,MMR,2018,4/1/2017,"3/31/2018"
MYANMAR OIL AND GAS ENTERPRISE,56771119-c277-454f-92f8-b817245dd1e9,oil & gas,Delivered/paid to state-owned enterprise(s) (1415E32),State profit share,873719515638,MMK,Myanmar,MMR,2018,4/1/2017,"3/31/2018"
MYANMAR OIL AND GAS ENTERPRISE,56771119-c277-454f-92f8-b817245dd1e9,oil & gas,Delivered/paid to state-owned enterprise(s) (1415E32),Cost recovery (-),-13561187430,MMK,Myanmar,MMR,2018,4/1/2017,"3/31/2018"
MYANMAR OIL AND GAS ENTERPRISE,56771119-c277-454f-92f8-b817245dd1e9,oil & gas,Delivered/paid to state-owned enterprise(s) (1415E32),Risk compensation (-),-1113831900,MMK,Myanmar,MMR,2018,4/1/2017,"3/31/2018"
MYANMAR OIL AND GAS ENTERPRISE,56771119-c277-454f-92f8-b817245dd1e9,oil & gas,Delivered/paid to state-owned enterprise(s) (1415E32),contractor Cost recovery (-),-12699309963,MMK,Myanmar,MMR,2018,4/1/2017,"3/31/2018"
MYANMAR OIL AND GAS ENTERPRISE,56771119-c277-454f-92f8-b817245dd1e9,oil & gas,Delivered/paid to state-owned enterprise(s) (1415E32),Contractor profit share (-),-4311002653,MMK,Myanmar,MMR,2018,4/1/2017,"3/31/2018"
MYANMAR OIL AND GAS ENTERPRISE,56771119-c277-454f-92f8-b817245dd1e9,oil & gas,Bonuses (1415E2),Signature Bonuses,44199891745,MMK,Myanmar,MMR,2018,4/1/2017,"3/31/2018"
MYANMAR OIL AND GAS ENTERPRISE,56771119-c277-454f-92f8-b817245dd1e9,oil & gas,Taxes on payroll and workforce (112E),Annual expenses of the Training Fund,254018870,MMK,Myanmar,MMR,2018,4/1/2017,"3/31/2018"
MYANMAR OIL AND GAS ENTERPRISE,56771119-c277-454f-92f8-b817245dd1e9,other,From state-owned enterprises (1412E1),Profit distribution (dividend) to the MOGE interest,115807088851,MMK,Myanmar,MMR,2018,4/1/2017,"3/31/2018"
MYANMAR OIL AND GAS ENTERPRISE,56771119-c277-454f-92f8-b817245dd1e9,other,Excise taxes (1142E),Right of Way/Land fees,13879429323,MMK,Myanmar,MMR,2018,4/1/2017,"3/31/2018"
MYANMAR OIL AND GAS ENTERPRISE,56771119-c277-454f-92f8-b817245dd1e9,other,"Ordinary taxes on income, profits and capital gains (1112E1)",MOGE Other significant payments (>50 kUSD),78688880248,MMK,Myanmar,MMR,2018,4/1/2017,"3/31/2018"
MYANMAR PEARL ENTREPRISE,bce056d1-81a3-4293-a5d7-f9f4b80f69f4,mining,Administrative fees for government services (1422E),Other Fees,1230000,MMK,Myanmar,MMR,2018,4/1/2017,"3/31/2018"
MYANMAR PEARL ENTREPRISE,bce056d1-81a3-4293-a5d7-f9f4b80f69f4,mining,Taxes on property (113E),Lease of Building,43800000,MMK,Myanmar,MMR,2018,4/1/2017,"3/31/2018"
NATIONAL AGENCY OF NATURAL RESOURCES (AKBN),c00a4e09-1e79-478a-92bb-189d8d6b47e1,oil & gas,Bonuses (1415E2),Signature Bonuses,1.190473577E7,ALL,Albania,ALB,2017,2017-01-01,"2017-12-31"
NATIONAL AGENCY OF NATURAL RESOURCES (AKBN),c00a4e09-1e79-478a-92bb-189d8d6b47e1,oil & gas,Bonuses (1415E2),Bonuses,162015000,ALL,Albania,ALB,2018,2018-01-01,"2018-12-31"
NATIONAL COMMISSION ON INDIGENOUS PEOPLE (NCIP),72a9526f-1795-494a-b866-9e0a803c45fd,mining,Royalties (1415E1),Royalty for Indigenous People,5.801063242E7,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
NATIONAL COMMISSION ON INDIGENOUS PEOPLE (NCIP),72a9526f-1795-494a-b866-9e0a803c45fd,mining,Administrative fees for government services (1422E),Field Based Investigation Fee,,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
NATIONAL ENVIRONMENTAL PROTECTION AGENCY,ad921509-14e2-4ae8-950e-6cbcb6d3142a,oil & gas,Emission and pollution taxes (114522E),Waste Management Fee,,AFN,Afghanistan,AFG,2018,2017-12-21,"2018-12-20"
NATIONAL ENVIRONMENTAL PROTECTION AGENCY,ad921509-14e2-4ae8-950e-6cbcb6d3142a,mining,Emission and pollution taxes (114522E),Environmental License Fee,47000,AFN,Afghanistan,AFG,2018,2017-12-21,"2018-12-20"
NATIONAL ENVIRONMENTAL PROTECTION AGENCY,ad921509-14e2-4ae8-950e-6cbcb6d3142a,mining,Emission and pollution taxes (114522E),Environmental License Renewal Fee,,AFN,Afghanistan,AFG,2018,2017-12-21,"2018-12-20"
NATIONAL ENVIRONMENTAL PROTECTION AGENCY,ad921509-14e2-4ae8-950e-6cbcb6d3142a,mining,Emission and pollution taxes (114522E),Environmental License Fee,34000,AFN,Afghanistan,AFG,2019,2018-12-21,"2019-12-20"
NATIONAL ENVIRONMENTAL PROTECTION AGENCY,ad921509-14e2-4ae8-950e-6cbcb6d3142a,mining,Emission and pollution taxes (114522E),Environmental License Renewal Fee,,AFN,Afghanistan,AFG,2019,2018-12-21,"2019-12-20"
NATIONAL ENVIRONMENTAL PROTECTION AGENCY,ad921509-14e2-4ae8-950e-6cbcb6d3142a,gas,Emission and pollution taxes (114522E),Waste Management Fee,,AFN,Afghanistan,AFG,2019,2018-12-21,"2019-12-20"
NATIONAL MINING INSTITUTE,928362eb-679e-4e26-970f-dcef99825f2d,mining,Licence fees (114521E),License Fees,7000,MZN,Mozambique,MOZ,2019,1/1/2019,"12/31/2019"
NATIONAL OIL COMPANY OF LIBERIA (NOCAL),8de6ae9c-b5eb-42ac-8774-f7f0ed6d0f28,oil & gas,Delivered/paid to state-owned enterprise(s) (1415E32),Social Welfare Contribution,150000,USD,Liberia,LBR,2018,7/1/2017,"6/30/2018"
NATIONAL OIL COMPANY OF LIBERIA (NOCAL),8de6ae9c-b5eb-42ac-8774-f7f0ed6d0f28,oil & gas,Delivered/paid to state-owned enterprise(s) (1415E32),Annual Training Fees,125000,USD,Liberia,LBR,2018,7/1/2017,"6/30/2018"
NATIONAL OIL COMPANY OF LIBERIA (NOCAL),8de6ae9c-b5eb-42ac-8774-f7f0ed6d0f28,oil & gas,Delivered/paid to state-owned enterprise(s) (1415E32),NOCAL / GOL Production shares under PSA,,USD,Liberia,LBR,2018,7/1/2017,"6/30/2018"
NATIONAL OIL COMPANY OF LIBERIA (NOCAL),8de6ae9c-b5eb-42ac-8774-f7f0ed6d0f28,oil & gas,Emission and pollution taxes (114522E),Hydrocarbon Development Fund,100000,USD,Liberia,LBR,2018,7/1/2017,"6/30/2018"
NATIONAL PETROLEUM INSTITUTE,5c4e3cb9-fdd4-4b09-82d1-d8f300f28e53,gas,Royalties (1415E1),Royalty gas in kind,,MZN,Mozambique,MOZ,2019,1/1/2019,"12/31/2019"
NATIONAL PETROLEUM INSTITUTE,5c4e3cb9-fdd4-4b09-82d1-d8f300f28e53,gas,Delivered/paid directly to government (1415E31),Institutional Support,7250000,USD,Mozambique,MOZ,2019,1/1/2019,"12/31/2019"
NATIONAL PORT AUTHORITY (NPA),3f7156c5-29f9-43ce-a857-8c0135472d69,all sectors,Delivered/paid to state-owned enterprise(s) (1415E32),Fees & charges paid to NPA,1987696,USD,Liberia,LBR,2018,7/1/2017,"6/30/2018"
NATIONAL PORT AUTHORITY (NPA),3f7156c5-29f9-43ce-a857-8c0135472d69,agriculture,Administrative fees for government services (1422E),Fees & charges paid to NPA,507935.66,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
NATIONAL PORT AUTHORITY (NPA),3f7156c5-29f9-43ce-a857-8c0135472d69,forestry,Administrative fees for government services (1422E),Fees & charges paid to NPA,914785.47,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
NATIONAL PORT AUTHORITY (NPA),3f7156c5-29f9-43ce-a857-8c0135472d69,mining,Administrative fees for government services (1422E),Fees & charges paid to NPA,932159,USD,Liberia,LBR,2019,7/1/2018,"6/30/2019"
NIGER DELTA DEVELOPMENT COMMISSION,af5ac417-4623-437b-84e4-692b0ff135bc,oil & gas,Compulsory transfers to government (infrastructure and other) (1415E4),Niger Delta Development Commission Levy,545328071,USD,Nigeria,NGA,2017,1/1/2017,"12/31/2017"
NIGER DELTA DEVELOPMENT COMMISSION,af5ac417-4623-437b-84e4-692b0ff135bc,oil & gas,Compulsory transfers to government (infrastructure and other) (1415E4),Niger Delta Development Commission Levy,6.833833257E8,USD,Nigeria,NGA,2018,1/1/2018,"12/31/2018"
NIGERIA CONTENT DEVELOPMENT MONITORING BOARD,67b477a5-7f87-4d78-9886-a355a3af1f17,oil & gas,Compulsory transfers to government (infrastructure and other) (1415E4),Nigeria Content Development Monitoring Fund,99609247,USD,Nigeria,NGA,2017,1/1/2017,"12/31/2017"
NIGERIAN CONTENT DEVELOPMENT AND MONITORING BOARD (NCDMB),142e5955-89ff-43e1-aaaa-af7ce193689a,oil & gas,Compulsory transfers to government (infrastructure and other) (1415E4),Nigerian Content Development and Monitoring Board (NCDMB) Levy,1.600100893E8,USD,Nigeria,NGA,2018,1/1/2018,"12/31/2018"
NIGERIAN NATIONAL PETROLEUM CORPORATION (NNPC),6724bc3c-c336-4663-81d2-78fc523d973f,oil & gas,Delivered/paid to state-owned enterprise(s) (1415E32),Nigeria Liquefied Natural Gas Dividend. Interest and Loan Repayment,833734746,USD,Nigeria,NGA,2017,1/1/2017,"12/31/2017"
NIGERIAN NATIONAL PETROLEUM CORPORATION (NNPC),6724bc3c-c336-4663-81d2-78fc523d973f,oil & gas,Delivered/paid to state-owned enterprise(s) (1415E32),Pipeline Transportation Fee,9.947548358E7,USD,Nigeria,NGA,2017,1/1/2017,"12/31/2017"
NIGERIAN NATIONAL PETROLEUM CORPORATION (NNPC),6724bc3c-c336-4663-81d2-78fc523d973f,oil & gas,Profits of natural resource export monopolies (1153E1),Nigeria Liquefied Natural Gas Dividend,904498503,USD,Nigeria,NGA,2018,1/1/2018,"12/31/2018"
NIGERIAN NATIONAL PETROLEUM CORPORATION (NNPC),6724bc3c-c336-4663-81d2-78fc523d973f,oil & gas,Compulsory transfers to government (infrastructure and other) (1415E4),Transportation Revenues,423988420,USD,Nigeria,NGA,2018,1/1/2018,"12/31/2018"
NIGERIAN NATIONAL PETROLEUM CORPORATION (NNPC),6724bc3c-c336-4663-81d2-78fc523d973f,oil & gas,Delivered/paid to state-owned enterprise(s) (1415E32),Miscellanous Income,3.934889492E8,USD,Nigeria,NGA,2018,1/1/2018,"12/31/2018"
NIGERIAN NATIONAL PETROLEUM CORPORATION (NNPC),6724bc3c-c336-4663-81d2-78fc523d973f,oil & gas,Delivered/paid to state-owned enterprise(s) (1415E32),Sales of Federation Crude Oil & Gas,16004107530,USD,Nigeria,NGA,2018,1/1/2018,"12/31/2018"
NON-DISAGGREGATED REVENUE FLOWS,73466677-9c97-4269-97cb-31718bda2ed1,oil & gas,Other taxes payable by natural resource companies (116E),Impuestos a las utilidades de actividades extractivas,,MXN,Mexico,MEX,2017,1/1/2017,"12/31/2017"
NON-DISAGGREGATED REVENUE FLOWS,73466677-9c97-4269-97cb-31718bda2ed1,oil & gas,Other taxes payable by natural resource companies (116E),Impuestos a las utilidades de actividades extractivas,,MXN,Mexico,MEX,2018,1/1/2018,"12/31/2018"
NORTH OIL COMPANY,efb2aa18-db66-4d8a-9588-ca0b4a136cfb,oil & gas,Delivered/paid to state-owned enterprise(s) (1415E32),Internal Service Payments,266180203,USD,Iraq,IRQ,2018,1/1/2018,"12/31/2018"
NORWEGIAN CENTRAL BANK,22174898-ae73-4ccc-8eee-835b335f9177,oil & gas,Withdrawals from income of quasi-corporations (1413E),Statens direkte økonomiske engasjement,87157000000,NOK,Norway,NOR,2017,1/1/2017,"12/31/2017"
NORWEGIAN CENTRAL BANK,22174898-ae73-4ccc-8eee-835b335f9177,oil & gas,From government participation (equity) (1412E2),Dividend from Equinor,8398000000,NOK,Norway,NOR,2017,1/1/2017,"12/31/2017"
NORWEGIAN CENTRAL BANK,22174898-ae73-4ccc-8eee-835b335f9177,oil & gas,Withdrawals from income of quasi-corporations (1413E),Statens direkte økonomiske engasjement,119666000000,NOK,Norway,NOR,2018,1/1/2018,"12/31/2018"
NORWEGIAN CENTRAL BANK,22174898-ae73-4ccc-8eee-835b335f9177,oil & gas,From government participation (equity) (1412E2),Dividend from Equinor,14984000000,NOK,Norway,NOR,2018,1/1/2018,"12/31/2018"
OBUASI MUNICIPAL ASSEMBLY,b8a964bc-0dc4-4e4b-b79f-f89e093e577b,mining,Taxes on property (113E),Property Rates,96521,USD,Ghana,GHA,2019,2019-01-01,"2019-12-31"
OFFICE DES MINES NATIONALES ET DES INDUSTRIES STRATÉGIQUES,b2a0b311-9881-47bc-8af8-25791bdb5003,oil & gas,Administrative fees for government services (1422E),Frais d’administration payé à l'OMNIS,1302787406,MGA,Madagascar,MDG,2017,1/1/2017,"12/31/2017"
OFFICE DES MINES NATIONALES ET DES INDUSTRIES STRATÉGIQUES,b2a0b311-9881-47bc-8af8-25791bdb5003,oil & gas,Administrative fees for government services (1422E),Frais de formation payé à l'OMNIS,1001098886,MGA,Madagascar,MDG,2017,1/1/2017,"12/31/2017"
OFFICE DES MINES NATIONALES ET DES INDUSTRIES STRATÉGIQUES,b2a0b311-9881-47bc-8af8-25791bdb5003,oil & gas,Licence fees (114521E),Montant de paiement effectuer au titre de la garantie bancaire valide au 31.12.2017 pour les engagements minimaux de travaux et de budget,,MGA,Madagascar,MDG,2017,1/1/2017,"12/31/2017"
OFFICE DES MINES NATIONALES ET DES INDUSTRIES STRATÉGIQUES,b2a0b311-9881-47bc-8af8-25791bdb5003,oil & gas,Delivered/paid directly to government (1415E31),Revenus sur la part de production de l'Entreprise d'Etat,,MGA,Madagascar,MDG,2017,1/1/2017,"12/31/2017"
OFFICE DES MINES NATIONALES ET DES INDUSTRIES STRATÉGIQUES,b2a0b311-9881-47bc-8af8-25791bdb5003,oil & gas,Delivered/paid directly to government (1415E31),Revenus sur la part de production du gouvernement,,MGA,Madagascar,MDG,2017,1/1/2017,"12/31/2017"
OFFICE DES MINES NATIONALES ET DES INDUSTRIES STRATÉGIQUES,b2a0b311-9881-47bc-8af8-25791bdb5003,oil & gas,Administrative fees for government services (1422E),Frais d’administration payé à l'OMNIS,1451188659,MGA,Madagascar,MDG,2018,1/1/2018,"12/31/2018"
OFFICE DES MINES NATIONALES ET DES INDUSTRIES STRATÉGIQUES,b2a0b311-9881-47bc-8af8-25791bdb5003,oil & gas,Administrative fees for government services (1422E),Frais de formation payé à l'OMNIS,1665649627,MGA,Madagascar,MDG,2018,1/1/2018,"12/31/2018"
OFFICE DES MINES NATIONALES ET DES INDUSTRIES STRATÉGIQUES,b2a0b311-9881-47bc-8af8-25791bdb5003,oil & gas,Licence fees (114521E),Montant de paiement effectuer au titre de la garantie bancaire valide au 31.12.2018 pour les engagements minimaux de travaux et de budget,,MGA,Madagascar,MDG,2018,1/1/2018,"12/31/2018"
OFFICE DES MINES NATIONALES ET DES INDUSTRIES STRATÉGIQUES,b2a0b311-9881-47bc-8af8-25791bdb5003,oil & gas,Delivered/paid to state-owned enterprise(s) (1415E32),Revenus sur la part de production de l'Entreprise d'Etat,,MGA,Madagascar,MDG,2018,1/1/2018,"12/31/2018"
OFFICE DES MINES NATIONALES ET DES INDUSTRIES STRATÉGIQUES,b2a0b311-9881-47bc-8af8-25791bdb5003,oil & gas,Delivered/paid directly to government (1415E31),Revenus sur la part de production du gouvernement,,MGA,Madagascar,MDG,2018,1/1/2018,"12/31/2018"
OFFICE NATIONAL DE SÉCURISATION DES SITES MINIERS (ONASSIM),d5eda2de-4431-46e2-896d-7499046cad08,mining,Administrative fees for government services (1422E),Frais de prestation ONASSIM,304500000,XOF,Burkina Faso,BFA,2018,2018-01-01,"2018-12-31"
OFFICE NATIONAL DE SÉCURISATION DES SITES MINIERS (ONASSIM),d5eda2de-4431-46e2-896d-7499046cad08,mining,Delivered/paid to state-owned enterprise(s) (1415E32),Frais de prestation ONASSIM,318000000,XOF,Burkina Faso,BFA,2019,2019-01-01,"2019-12-31"
OFFICE NATIONAL DE SÉCURISATION DES SITES MINIERS (ONASSIM),d5eda2de-4431-46e2-896d-7499046cad08,mining,Delivered/paid to state-owned enterprise(s) (1415E32),Frais de prestation ONASSIM,408000000,XOF,Burkina Faso,BFA,2020,2020-12-01,"2020-12-31"
OFFICE NATIONALE POUR L'ENVIRONNEMENT,cd8ae3d4-ad86-45ec-ac85-14b9a379146f,other,Other taxes payable by natural resource companies (116E),Certificat de conformité (Mise en compatibilité - ONE),,MGA,Madagascar,MDG,2017,1/1/2017,"12/31/2017"
OFFICE NATIONALE POUR L'ENVIRONNEMENT,cd8ae3d4-ad86-45ec-ac85-14b9a379146f,other,Administrative fees for government services (1422E),Frais d’évaluation et de suivi de l’impact environnemental,282766719,MGA,Madagascar,MDG,2017,1/1/2017,"12/31/2017"
OFFICE NATIONALE POUR L'ENVIRONNEMENT,cd8ae3d4-ad86-45ec-ac85-14b9a379146f,other,Other taxes payable by natural resource companies (116E),Certificat de conformité (Mise en compatibilité - ONE),,MGA,Madagascar,MDG,2018,1/1/2018,"12/31/2018"
OFFICE NATIONALE POUR L'ENVIRONNEMENT,cd8ae3d4-ad86-45ec-ac85-14b9a379146f,other,Administrative fees for government services (1422E),Frais d’évaluation et de suivi de l’impact environnemental,470473460,MGA,Madagascar,MDG,2018,1/1/2018,"12/31/2018"
OFFICE OF THE ADMINISTRATOR OF STOOL LANDS,2470a026-a55e-4d0e-8011-c846d5b3898f,mining,Licence fees (114521E),Ground Rent,13318084,GHS,Ghana,GHA,2017,2017-01-01,"2017-12-31"
OFFICE OF THE ADMINISTRATOR OF STOOL LANDS,2470a026-a55e-4d0e-8011-c846d5b3898f,mining,Licence fees (114521E),Ground Rent,7809541,GHS,Ghana,GHA,2018,2018-01-01,"2018-12-31"
OFFICE OF THE ADMINISTRATOR OF STOOL LANDS,2470a026-a55e-4d0e-8011-c846d5b3898f,mining,Licence fees (114521E),Ground Rent,1934263.58,USD,Ghana,GHA,2019,2019-01-01,"2019-12-31"
OIL & GAS AUTHORITY (OGA),c59b9325-97a5-430d-8cd0-2cd070fcdfab,oil & gas,Licence fees (114521E),Petroleum Licence Fees,6.682384676E7,GBP,United Kingdom,GBR,2018,2018-01-01,"2018-12-31"
OIL & GAS AUTHORITY (OGA),c59b9325-97a5-430d-8cd0-2cd070fcdfab,oil & gas,Other taxes payable by natural resource companies (116E),Oil & Gas Authority (OGA) Levy,2.207892886E7,GBP,United Kingdom,GBR,2018,2018-01-01,"2018-12-31"
OIL & GAS AUTHORITY (OGA),c59b9325-97a5-430d-8cd0-2cd070fcdfab,oil & gas,Licence fees (114521E),Petroleum Licence Fees,6.571782974E7,GBP,United Kingdom,GBR,2019,2019-01-01,"2019-12-31"
OIL & GAS AUTHORITY (OGA),c59b9325-97a5-430d-8cd0-2cd070fcdfab,oil & gas,Other taxes payable by natural resource companies (116E),Oil & Gas Authority (OGA) Levy,2.527501228E7,GBP,United Kingdom,GBR,2019,2019-01-01,"2019-12-31"
OIL & GAS AUTHORITY (OGA),c59b9325-97a5-430d-8cd0-2cd070fcdfab,oil & gas,Licence fees (114521E),Petroleum Licence Fees,5.570943759E7,GBP,United Kingdom,GBR,2020,2020-01-01,"2020-12-31"
OIL & GAS AUTHORITY (OGA),c59b9325-97a5-430d-8cd0-2cd070fcdfab,oil & gas,Other taxes payable by natural resource companies (116E),Oil & Gas Authority (OGA) Levy,2.93130579E7,GBP,United Kingdom,GBR,2020,2020-01-01,"2020-12-31"
