index,Company,Revenue value,original_company_name,OpenCorporatesID,company_relation,Project name,Government entity,Revenue stream name,Levied on project (Y/N),Reported by project (Y/N),Reporting currency,Payment made in-kind (Y/N),In-kind volume (if applicable),Unit (if applicable),Comments,Country,ISO Code,iso_code2,Year,Start Date,End Date,Company type,Company ID number,Sector,Commodities (comma-seperated),Stock exchange listing or company website,"Audited financial statement (or balance sheet, cash flows, profit/loss statement if unavailable)",Payments to Governments Report,Country2,ISO Code 2,Year2,Start Date 2,End Date 2
3324_part3,ALBCHROME,,,,,,,,,,,,,,,,,,,,,Private,K11613001M,Mining,Chromium,,,"650,384,434.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3325_part3,ALB-ENERGY SHPK,,,,,,,,,,,,,,,,,,,,,Private,L51503039D,Other,Electric Energy,,,"127,774,265.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3326_part3,ALBMINE & CHROME,,,,,,,,,,,,,,,,,,,,,Private,L52228034M,Mining,Chromium,,,"49,953,810.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3327_part3,ALBPETROL SH.A.,,,,,,,,,,,,,,,,,,,,,Private,J82916500U,Oil & Gas,"Oil, Gas, Condensates",,,"2,457,654,948.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3328_part3,AL-GEM SH.A,,,,,,,,,,,,,,,,,,,,,Private,L11401018K,Mining,Limestone,,,"3,921,778.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3329_part3,ANA 2013,,,,,,,,,,,,,,,,,,,,,Private,L37009201B,Mining,Limestone,,,"7,714,089.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3330_part3,ANTEA CEMENT SH.A,,,,,,,,,,,,,,,,,,,,,Private,K61914005R,Mining,"Clay, Limestone",,,"654,758,568.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3331_part3,ARDAS,,,,,,,,,,,,,,,,,,,,,Private,K86407401R,Mining,Chromium,,,"22,527,310.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3332_part3,ARIS,,,,,,,,,,,,,,,,,,,,,Private,K97114401A,Mining,Chromium,,,"37,355,393.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3333_part3,ARKEV SHPK,,,,,,,,,,,,,,,,,,,,,Private,K86603401D,Mining,Chromium,,,"9,198,904.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3334_part3,ATEANI SHPK,,,,,,,,,,,,,,,,,,,,,Private,J68103911D,Mining,Chromium,,,"7,158,594.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3335_part3,B & B STONE,,,,,,,,,,,,,,,,,,,,,Private,K73627001A,Mining,Sandstone,,,"4,398,958.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3336_part3,BABASI - 2,,,,,,,,,,,,,,,,,,,,,Private,K04226216O,Mining,Chromium,,,"18,912,802.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3337_part3,BABASI COO SHPK,,,,,,,,,,,,,,,,,,,,,Private,J74517209B,Mining,"Limestone, Marble",,,"19,316,073.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3338_part3,BALKAN GREEN ENERGY SH.P.K (ISH ESEGEI),,,,,,,,,,,,,,,,,,,,,Private,K71624026M,Other,Electric Energy,,,"55,830,354.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3339_part3,BANKERS PETROLEUM ALBANIA LTD.,,,,,,,,,,,,,,,,,,,,,Private,K43128401L,Oil & Gas,"Oil, Gas, Condensates",,,"4,930,721,194.79",Albania,ALB,2017,2017-01-01,"2017-12-31"
3340_part3,BEBJASHPK,,,,,,,,,,,,,,,,,,,,,Private,K06626408F,Mining,Chromium,,,"140,000.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3341_part3,BERALB SHA,,,,,,,,,,,,,,,,,,,,,Private,K12107002A,Mining,Copper,,,"51,989,563.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3342_part3,BLEDI,,,,,,,,,,,,,,,,,,,,,Private,K36811904G,Mining,Chromium,,,"4,040,639.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3343_part3,BLERIMI KOSTURR 2010,,,,,,,,,,,,,,,,,,,,,Private,L07525201B,Mining,Chromium,,,"1,831,370.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3344_part3,BRAIDEN,,,,,,,,,,,,,,,,,,,,,Private,L67421401T,Mining,Chromium,,,"12,033,083.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3345_part3,CERUJA,,,,,,,,,,,,,,,,,,,,,Private,K48429906N,Mining,Chromium,,,"13,779,061.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3346_part3,COLACEMALBANIASHPK,,,,,,,,,,,,,,,,,,,,,Private,K72306010V,Mining,Limestone,,,"16,793,193.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3347_part3,ÇUPI GROUP SHPK,,,,,,,,,,,,,,,,,,,,,Private,L06417401O,Mining,Chromium,,,"8,659,203.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3348_part3,DELVINA GAS COMPANY LTD,,,,,,,,,,,,,,,,,,,,,Private,L61416039U,Oil & Gas,"Oil, Gas, Condensates",,,"6,181,229.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3349_part3,DEMA PATIN,,,,,,,,,,,,,,,,,,,,,Private,K87530903A,Mining,Chromium,,,"1,394,304.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3350_part3,DERVISHI SHPK,,,,,,,,,,,,,,,,,,,,,Private,J96829420H,Mining,Chromium,,,"14,903,046.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3351_part3,DEVOLL HYDROPOWER,,,,,,,,,,,,,,,,,,,,,Private,K82418002C,Other,"Electric Energy, Limestone",,,"226,892,851.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3352_part3,DIALBA,,,,,,,,,,,,,,,,,,,,,Private,J96829414J,Mining,Chromium,,,"26,732,289.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3353_part3,EGI-K SHPK,,,,,,,,,,,,,,,,,,,,,Private,K77424401L,Mining,Chromium,,,"157,008,939.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3354_part3,ENERGAL SHPK,,,,,,,,,,,,,,,,,,,,,Private,L57703201R,Other,Electric Energy,,,"40,664,230.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3355_part3,ENERGJI ASHTA,,,,,,,,,,,,,,,,,,,,,Private,K82417005V,Other,Electric Energy,,,"307,307,943.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3356_part3,ERLI-D SHPK,,,,,,,,,,,,,,,,,,,,,Private,L07324401C,Mining,Chromium,,,"10,956,248.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3357_part3,ERVINI SHPK,,,,,,,,,,,,,,,,,,,,,Private,K26513467T,Mining,Chromium,,,-,Albania,ALB,2017,2017-01-01,"2017-12-31"
3358_part3,EURON ENERGY SHPK,,,,,,,,,,,,,,,,,,,,,Private,L57703202C,Other,Electric Energy,,,"92,303,692.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3359_part3,FABRIKA E PASURIMIT TE KROMIR BULQIZE,,,,,,,,,,,,,,,,,,,,,Private,K06626418M,Mining,Chromium,,,"30,253,473.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3360_part3,FAVINA,,,,,,,,,,,,,,,,,,,,,Private,J64104078V,Mining,Limestone,,,"53,498,980.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3361_part3,FUSHE-KRUJE CEMENT FACTORY,,,,,,,,,,,,,,,,,,,,,Private,K04226208A,Mining,"Limestone, Clay",,,"183,562,641.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3362_part3,GEGA - G,,,,,,,,,,,,,,,,,,,,,Private,K27713604T,Mining,"Limestone, Clay",,,"17,270,166.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3363_part3,GERDA - 07 SH.P.K,,,,,,,,,,,,,,,,,,,,,Private,K77315401J,Mining,Chromium,,,"3,383,484.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3364_part3,GERI'S 2002,,,,,,,,,,,,,,,,,,,,,Private,K47220407H,Mining,Chromium,,,"8,289,773.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3365_part3,GJONI SHPK,,,,,,,,,,,,,,,,,,,,,Private,K06626412K,Mining,Chromium,,,"7,767,174.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3366_part3,GLOBAL INTERPRISE GROUP SHPK,,,,,,,,,,,,,,,,,,,,,Private,K87515901A,Mining,Chromium,,,"98,880,763.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3367_part3,HEC LANABREGAS,,,,,,,,,,,,,,,,,,,,,Private,J62005002O,Other,Electric Energy,,,"48,277,832.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3368_part3,HERBI,,,,,,,,,,,,,,,,,,,,,Private,J98021906L,Mining,Chromium,,,"50,601,441.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3369_part3,IGLI - 07,,,,,,,,,,,,,,,,,,,,,Private,K88812401M,Mining,Not Reported,,,"6,136,701.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3370_part3,ILLYRIA MINERALS INDUSTRI SH.P.K,,,,,,,,,,,,,,,,,,,,,Private,L01629005J,Mining,Chromium,,,"23,440,825.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3371_part3,ISAKU,,,,,,,,,,,,,,,,,,,,,Private,J96829402J,Mining,Chromium,,,"18,027,534.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3372_part3,IVNO 1100,,,,,,,,,,,,,,,,,,,,,Private,K47220405O,Mining,Chromium,,,"5,880,760.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3373_part3,JAHO-MAT,,,,,,,,,,,,,,,,,,,,,Private,K07729917I,Mining,Chromium,,,"10,319,641.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3374_part3,K.I.D -ALB SHPK,,,,,,,,,,,,,,,,,,,,,Private,K52128506K,Mining,"Clay, Limestone",,,"33,919,313.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3375_part3,K-12 (RED MINES),,,,,,,,,,,,,,,,,,,,,Private,K62418008C,Mining,Nickel Alloy,,,"609,580.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3376_part3,KAPROLLA & KOMPANI,,,,,,,,,,,,,,,,,,,,,Private,L06817401D,Mining,Chromium,,,"13,902,802.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3377_part3,KAPROLLA SHPK,,,,,,,,,,,,,,,,,,,,,Private,K86314401D,Mining,Chromium,,,"20,245,248.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3378_part3,KESH SH.A.,,,,,,,,,,,,,,,,,,,,,Private,J61817005F,Other,Electric Energy,,,"2,538,125,836.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3379_part3,KEVGER SH.P.K,,,,,,,,,,,,,,,,,,,,,Private,L06410401C,Mining,Chromium,,,"28,760,106.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3380_part3,KLERAJDI SHPK,,,,,,,,,,,,,,,,,,,,,Private,K19003407J,Mining,Not Reported,,,"14,268,745.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3381_part3,KLERVIBRIS,,,,,,,,,,,,,,,,,,,,,Private,K86328401E,Mining,Chromium,,,"28,253,168.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3382_part3,KLEVI 10 SH.P.K,,,,,,,,,,,,,,,,,,,,,State-owned enterprises & public corporations,L01818011E,Mining,Not Reported,,,"4,049,557.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3383_part3,KLOSI,,,,,,,,,,,,,,,,,,,,,Private,J98021907T,Mining,Chromium,,,"50,491,514.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3384_part3,KOKA,,,,,,,,,,,,,,,,,,,,,Private,K06626403L,Mining,Chromium,,,"38,896,018.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3385_part3,KOLDASHI CHROME MINERALS SH.P.K,,,,,,,,,,,,,,,,,,,,,Private,L08412202M,Mining,Chromium,,,"9,517,943.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3386_part3,KRASTA,,,,,,,,,,,,,,,,,,,,,Private,K26513465D,Mining,Chromium,,,"5,086,251.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3387_part3,KUARCI BLACE,,,,,,,,,,,,,,,,,,,,,Private,K24207608A,Mining,Chromium,,,"12,770,503.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3388_part3,KUJTIMI & LENA SHPK,,,,,,,,,,,,,,,,,,,,,Private,L07207702J,Mining,Chromium,,,"4,016,696.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3389_part3,KURUM INTERNATIONAL SH.A,,,,,,,,,,,,,,,,,,,,,Private,K02727230T,Other,Electric Energy,,,"505,104,103.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3390_part3,LED - BJON SHPK,,,,,,,,,,,,,,,,,,,,,Private,K92810002V,Mining,Not Reported,,,"1,884,115.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3391_part3,MAKARESH SH.P.K,,,,,,,,,,,,,,,,,,,,,Private,K24725213C,Mining,Not Reported,,,"41,585,908.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3392_part3,MARA 2011,,,,,,,,,,,,,,,,,,,,,Private,L18516901B,Mining,Chromium,,,"17,592,799.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3393_part3,MILENIUM,,,,,,,,,,,,,,,,,,,,,Private,K04005052C,Mining,Limestone,,,"12,439,405.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3394_part3,MINERAL BITUMEN,,,,,,,,,,,,,,,,,,,,,Private,K87021202E,Mining,Bituminous mixtures,,,"7,258,890.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3395_part3,MINIERA E KROMIT KATJEL,,,,,,,,,,,,,,,,,,,,,Private,K67812601U,Mining,Chromium,,,"27,406,022.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3396_part3,MINING FERRO NIKEL,,,,,,,,,,,,,,,,,,,,,Private,L31929015F,Mining,Nickel Alloy,,,"21,024,941.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3397_part3,MUSTAFAJ SHPK,,,,,,,,,,,,,,,,,,,,,Private,K13001013H,Mining,Limestone,,,"17,490,268.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3398_part3,NELI SH.P.K,,,,,,,,,,,,,,,,,,,,,Private,J68103906N,Mining,Chromium,,,"22,291,512.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3399_part3,NIKA,,,,,,,,,,,,,,,,,,,,,Private,K92028004L,Mining,Nickel Alloy,,,"5,271,994.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3400_part3,PAKTI,,,,,,,,,,,,,,,,,,,,,Private,L26912401G,Mining,Chromium,,,"44,545,255.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3401_part3,PIETRA NESLI SHPK,,,,,,,,,,,,,,,,,,,,,Private,K53129001Q,Mining,Sandstone,,,"3,281,814.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3402_part3,PIRALI SHPK,,,,,,,,,,,,,,,,,,,,,Private,K32522607E,Mining,Limestone,,,"847,635.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3403_part3,PLATINIUM ALB,,,,,,,,,,,,,,,,,,,,,Private,K91624006A,Mining,Nickel Alloy,,,"8,477,253.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3404_part3,PRISKA SH.P.K,,,,,,,,,,,,,,,,,,,,,Private,J64416207W,Mining,Not Reported,,,"12,246,047.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3405_part3,QATO - 01,,,,,,,,,,,,,,,,,,,,,Private,K69209401C,Mining,Not Reported,,,"5,476,366.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3406_part3,RA-KROM TIRANA,,,,,,,,,,,,,,,,,,,,,Private,K88016902A,Mining,Chromium,,,"12,518,692.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3407_part3,RAL,,,,,,,,,,,,,,,,,,,,,Private,J96829416C,Mining,Chromium,,,"3,960,038.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3408_part3,RO-GENT-1 SHPK,,,,,,,,,,,,,,,,,,,,,Private,L06510401F,Mining,Chromium,,,"7,250,393.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3409_part3,SALILLARI,,,,,,,,,,,,,,,,,,,,,Private,J62903125G,Mining,Limestone,,,"221,416,488.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3410_part3,SAN LEONE ENERGY PLC.,,,,,,,,,,,,,,,,,,,,,Private,K81421014P,Oil & Gas,"Oil, Gas, Condensates",,,"4,814,574.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3411_part3,SANTARA SHPK,,,,,,,,,,,,,,,,,,,,,Private,J64102248C,Mining,Not Reported,,,"18,584,868.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3412_part3,SELENICE BITUMI,,,,,,,,,,,,,,,,,,,,,Private,K16815202M,Mining,Bituminous mixtures,,,"26,233,577.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3413_part3,SHELL UPSTREAM ALBANIA B.V,,,,,,,,,,,,,,,,,,,,,Private,L21807009I,Oil & Gas,"Oil, Gas, Condensates",,,"444,657,139.80",Albania,ALB,2017,2017-01-01,"2017-12-31"
3414_part3,SHERWOOD INTERNATIONAL PETROLEUM LTD,,,,,,,,,,,,,,,,,,,,,Private,L01607016G,Oil & Gas,"Oil, Gas, Condensates",,,"38,957,698.93",Albania,ALB,2017,2017-01-01,"2017-12-31"
3415_part3,SOKOLAJ SH.P.K,,,,,,,,,,,,,,,,,,,,,Private,J98021904S,Mining,Chromium,,,"37,444,984.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3416_part3,SHKEMBI,,,,,,,,,,,,,,,,,,,,,Private,K26513471B,Mining,Chromium,,,"6,056,527.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3417_part3,SHPRESA - AL,,,,,,,,,,,,,,,,,,,,,Private,K31321021N,Mining,Limestone,,,"68,818,315.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3418_part3,SOKOLAJ SH.P.K,,,,,,,,,,,,,,,,,,,,,Private,K64312403D,Mining,Chromium,,,"2,321,965.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3419_part3,STONE GROUP ALBANIA SHPK,,,,,,,,,,,,,,,,,,,,,Private,K64727001E,Mining,Limestone,,,"506,117.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3420_part3,STONE PRODUCTION. SHPK,,,,,,,,,,,,,,,,,,,,,Private,K41313033U,Mining,"Limestone, Marble",,,"28,492,952.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3421_part3,TADRI SH.P.K,,,,,,,,,,,,,,,,,,,,,Private,J68403919H,Mining,Chromium,,,"8,856,736.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3422_part3,TANUSHA,,,,,,,,,,,,,,,,,,,,,Private,J64104103H,Mining,Limestone,,,"13,366,579.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3423_part3,TOPI EKI,,,,,,,,,,,,,,,,,,,,,Private,J82916504G,Mining,Sandstone,,,"5,601,828.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3424_part3,TRANSOIL GROUP AG (IEC VISOKA SHP),,,,,,,,,,,,,,,,,,,,,Private,L11725004I,Oil & Gas,"Oil, Gas, Condensates",,,"234,739,112.34",Albania,ALB,2017,2017-01-01,"2017-12-31"
3425_part3,TUR-ALB-KROM SH.P.K,,,,,,,,,,,,,,,,,,,,,Private,K81819509L,Mining,Chromium,,,"18,277,815.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3426_part3,VALTERI GRAND SH.P.K,,,,,,,,,,,,,,,,,,,,,Private,K72327010L,Mining,Chromium,,,"3,061,639.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3427_part3,VEGA SH.P.K,,,,,,,,,,,,,,,,,,,,,Private,K01524006L,Mining,Not Reported,,,"214,782,582.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3428_part3,VELLEZERIT LLUPO,,,,,,,,,,,,,,,,,,,,,Private,K02701009U,Mining,Limestone,,,"11,768,191.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3429_part3,VLLAZNIMI DEDA IMP-EXP,,,,,,,,,,,,,,,,,,,,,Private,J78716319A,Mining,Chromium,,,"22,398,793.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3430_part3,XHULIO,,,,,,,,,,,,,,,,,,,,,Private,J74517202O,Mining,"Gypsum, Limestone",,,"25,141,966.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3431_part3,YLBERI,,,,,,,,,,,,,,,,,,,,,Private,K07729908J,Mining,Chromium,,,"26,511,175.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3432_part3,ZASHA,,,,,,,,,,,,,,,,,,,,,Private,K82217010F,Mining,Chromium,,,"53,366,763.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3433_part3,ZGURI SHPK,,,,,,,,,,,,,,,,,,,,,Private,K06626406M,Mining,Chromium,,,"5,234,007.00",Albania,ALB,2017,2017-01-01,"2017-12-31"
3434_part3,11 HERONJTE BATER,,,,,,,,,,,,,,,,,,,,,Private,K28310906F,Mining,Chromium,,,"13,751,985.00",Albania,ALB,2018,2018-01-01,"2018-12-31"
3435_part3,AL-GEM SH.A,,,,,,,,,,,,,,,,,,,,,Private,L11401018K,Mining,Limestone,,,"4,478,307.00",Albania,ALB,2018,2018-01-01,"2018-12-31"
3436_part3,ANTEA CEMENT SH.A,,,,,,,,,,,,,,,,,,,,,Private,K61914005R,Mining,"Limestone, Clay",,,"389,835,284.00",Albania,ALB,2018,2018-01-01,"2018-12-31"
3437_part3,BERALB SHA,,,,,,,,,,,,,,,,,,,,,Private,K12107002A,Mining,Copper,,,"28,490,151.00",Albania,ALB,2018,2018-01-01,"2018-12-31"
3438_part3,DIALBA,,,,,,,,,,,,,,,,,,,,,Private,J96829414J,Mining,Chromium,,,"15,371,941.00",Albania,ALB,2018,2018-01-01,"2018-12-31"
3439_part3,EGI-K SHPK,,,,,,,,,,,,,,,,,,,,,Private,K77424401L,Mining,Chromium,,,"92,510,361.00",Albania,ALB,2018,2018-01-01,"2018-12-31"
3440_part3,K.I.D -ALB SHPK,,,,,,,,,,,,,,,,,,,,,Private,K52128506K,Mining,Clay,,,"50,588,776.00",Albania,ALB,2018,2018-01-01,"2018-12-31"
3441_part3,KOLDASHI CHROME MINERALS SH.P.K,,,,,,,,,,,,,,,,,,,,,Private,L08412202M,Mining,Chromium,,,"7,445,843.00",Albania,ALB,2018,2018-01-01,"2018-12-31"
3442_part3,PRISKA SH.P.K,,,,,,,,,,,,,,,,,,,,,Private,J64416207W,Mining,Not Reported,,,"14,719,840.00",Albania,ALB,2018,2018-01-01,"2018-12-31"
3443_part3,RA-KROM TIRANA,,,,,,,,,,,,,,,,,,,,,Private,K88016902A,Mining,Chromium,,,"11,619,465.00",Albania,ALB,2018,2018-01-01,"2018-12-31"
3444_part3,STONE PRODUCTION. SHPK,,,,,,,,,,,,,,,,,,,,,Private,K41313033U,Mining,"Limestone, Marble",,,"24,536,383.00",Albania,ALB,2018,2018-01-01,"2018-12-31"
3445_part3,TADRI SH.P.K,,,,,,,,,,,,,,,,,,,,,Private,J68403919H,Mining,Chromium,,,"11,679,646.00",Albania,ALB,2018,2018-01-01,"2018-12-31"
3446_part3,TETE,,,,,,,,,,,,,,,,,,,,,Private,K71627041B,Mining,Copper,,,"65,875,263.00",Albania,ALB,2018,2018-01-01,"2018-12-31"
3447_part3,ZASHA,,,,,,,,,,,,,,,,,,,,,Private,K82217010F,Mining,Chromium,,,"60,255,105.00",Albania,ALB,2018,2018-01-01,"2018-12-31"
3448_part3,ALLKURTI,,,,,,,,,,,,,,,,,,,,,Private,L01614001R,Mining,Not Reported,,,"7,757,970.00",Albania,ALB,2018,2018-01-01,"2018-12-31"
3449_part3,BEAT GENERATION SHPK,,,,,,,,,,,,,,,,,,,,,Private,L42423012I,Mining,Bituminous mixtures,,,"582,460.00",Albania,ALB,2018,2018-01-01,"2018-12-31"
3450_part3,D & A SH.P.K,,,,,,,,,,,,,,,,,,,,,Private,K11829502V,Mining,Bituminous mixtures,,,"9,581,201.00",Albania,ALB,2018,2018-01-01,"2018-12-31"
3451_part3,XYZ 08 SHPK,,,,,,,,,,,,,,,,,,,,,Private,K92110004Q,Mining,Limestone,,,"10,265,598.00",Albania,ALB,2018,2018-01-01,"2018-12-31"
3452_part3,3A-160 SH.P.K,,,,,,,,,,,,,,,,,,,,,Private,L61523043R,Mining,Chromium,,,"11,302,558.00",Albania,ALB,2018,2018-01-01,"2018-12-31"
3453_part3,AG-INVEST,,,,,,,,,,,,,,,,,,,,,Private,J72015001L,Mining,Limestone,,,"408,534.00",Albania,ALB,2018,2018-01-01,"2018-12-31"
3454_part3,AGBES CONSTRUKSION,,,,,,,,,,,,,,,,,,,,,Private,K32807432W,Mining,Limestone,,,"125,596,722.00",Albania,ALB,2018,2018-01-01,"2018-12-31"
3455_part3,ALB - CANAJ,,,,,,,,,,,,,,,,,,,,,Private,K07729901W,Mining,Chromium,,,"73,309,813.00",Albania,ALB,2018,2018-01-01,"2018-12-31"
3456_part3,ALB IEAA INTERNACIONAL,,,,,,,,,,,,,,,,,,,,,Private,J86906408N,Mining,Not Reported,,,"69,397,954.00",Albania,ALB,2018,2018-01-01,"2018-12-31"
3457_part3,ALBMINE & CHROME,,,,,,,,,,,,,,,,,,,,,Private,L52228034M,Mining,Chromium,,,"51,262,605.00",Albania,ALB,2018,2018-01-01,"2018-12-31"
3458_part3,ALBANISA KRYPI,,,,,,,,,,,,,,,,,,,,,Private,J96829413B,Mining,Chromium,,,"11,855,139.00",Albania,ALB,2018,2018-01-01,"2018-12-31"
3459_part3,ALBCHROME,,,,,,,,,,,,,,,,,,,,,Private,K11613001M,Mining,Chromium,,,"789,411,781.00",Albania,ALB,2018,2018-01-01,"2018-12-31"
3460_part3,ANA 2013,,,,,,,,,,,,,,,,,,,,,Private,L37009201B,Mining,"Limestone, Marble",,,"11,968,942.00",Albania,ALB,2018,2018-01-01,"2018-12-31"
3461_part3,ARDAS,,,,,,,,,,,,,,,,,,,,,Private,K86407401R,Mining,Chromium,,,"71,320,240.00",Albania,ALB,2018,2018-01-01,"2018-12-31"
3462_part3,ARIS,,,,,,,,,,,,,,,,,,,,,Private,K97114401A,Mining,Chromium,,,"26,126,800.00",Albania,ALB,2018,2018-01-01,"2018-12-31"
3463_part3,B & B STONE,,,,,,,,,,,,,,,,,,,,,Private,K73627001A,Mining,Sandstone,,,"5,156,185.00",Albania,ALB,2018,2018-01-01,"2018-12-31"
3464_part3,B&AD CONSTRUCTION SH.P.K,,,,,,,,,,,,,,,,,,,,,Private,L36506201A,Mining,Bituminous mixtures,,,"1,186,213.00",Albania,ALB,2018,2018-01-01,"2018-12-31"
3465_part3,BABASI - 2,,,,,,,,,,,,,,,,,,,,,Private,K04226216O,Mining,Chromium,,,"32,932,225.00",Albania,ALB,2018,2018-01-01,"2018-12-31"
3466_part3,BABASI COO SHPK,,,,,,,,,,,,,,,,,,,,,Private,J74517209B,Mining,"Limestone, Marble",,,"20,934,659.00",Albania,ALB,2018,2018-01-01,"2018-12-31"
3467_part3,BRAIDEN,,,,,,,,,,,,,,,,,,,,,Private,L67421401T,Mining,Chromium,,,"26,305,222.00",Albania,ALB,2018,2018-01-01,"2018-12-31"
