num,GFS Classification,Sector,Revenue stream name,Government entity,Revenue value,Currency,Country,ISO Code,Year,Start Date,End Date
1898,Bonuses (1415E2),Oil & Gas,Signature Bonuses,NATIONAL AGENCY OF NATURAL RESOUCES (AKBN),11904735.77,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
1899,"Extraordinary taxes on income, profits and capital gains (1112E2)",Other,Tax on dividend,GENERAL DIRECTORATE OF TAXES,222364536,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
1900,"Extraordinary taxes on income, profits and capital gains (1112E2)",Mining,Tax on dividend,GENERAL DIRECTORATE OF TAXES,100574041,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
1901,"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Tax on profit,GENERAL DIRECTORATE OF TAXES,3240562375,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
1902,"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Tax on profit,GENERAL DIRECTORATE OF TAXES,2159273046,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
1903,"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Tax on profit,GENERAL DIRECTORATE OF TAXES,20979831,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
1904,"Fines, penalties, and forfeits (143E)",Mining,Tax penalties,GENERAL DIRECTORATE OF TAXES,4203892,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
1905,"Fines, penalties, and forfeits (143E)",Other,Tax penalties,GENERAL DIRECTORATE OF TAXES,690000,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
1906,"Fines, penalties, and forfeits (143E)",Oil & Gas,Tax penalties,GENERAL DIRECTORATE OF TAXES,650000,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
1907,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,VAT,GENERAL DIRECTORATE OF TAXES,3790964894,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
1908,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Other,VAT,GENERAL DIRECTORATE OF TAXES,3721334984,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
1909,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Oil & Gas,VAT,GENERAL DIRECTORATE OF TAXES,1355108821,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
1910,Royalties (1415E1),Mining,Royalties,GENERAL DIRECTORATE OF TAXES,1272335319,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
1911,Royalties (1415E1),Mining,Royalties,ALBANIAN CUSTOMS ADMINISTRATE,540793045,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
1912,"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Tax on profit,GENERAL DIRECTORATE OF TAXES,2304749952,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
1913,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,VAT,GENERAL DIRECTORATE OF TAXES,3464171800,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
1914,Social security employer contributions (1212E),Mining,Payments for social and health insurance,GENERAL DIRECTORATE OF TAXES,4198400000,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
1915,Social security employer contributions (1212E),Mining,Personal income tax,GENERAL DIRECTORATE OF TAXES,1067920706,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
1916,"Extraordinary taxes on income, profits and capital gains (1112E2)",Mining,Tax on dividend,GENERAL DIRECTORATE OF TAXES,184680241,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
1917,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Import VAT,ALBANIAN CUSTOMS ADMINISTRATE,1103150037,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
1918,Customs and other import duties (1151E),Mining,Carbon tax,ALBANIAN CUSTOMS ADMINISTRATE,85523607,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
1919,"Fines, penalties, and forfeits (143E)",Mining,Tax penalties,GENERAL DIRECTORATE OF TAXES,4086201,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
1920,Royalties (1415E1),Oil & Gas,Royalty,GENERAL DIRECTORATE OF TAXES,672910614,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
1921,Royalties (1415E1),Oil & Gas,Royalty,ALBANIAN CUSTOMS ADMINISTRATE,2079824463,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
1922,"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Tax on profit,GENERAL DIRECTORATE OF TAXES,183915041,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
1923,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Oil & Gas,VAT,GENERAL DIRECTORATE OF TAXES,833272470,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
1924,Social security employer contributions (1212E),Oil & Gas,Payments for social and health insurance and Personal Income Tax,GENERAL DIRECTORATE OF TAXES,1100275950,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
1925,Customs and other import duties (1151E),Oil & Gas,Excise,ALBANIAN CUSTOMS ADMINISTRATE,373668140,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
1926,Customs and other import duties (1151E),Oil & Gas,Carbon tax,ALBANIAN CUSTOMS ADMINISTRATE,29777696,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
1927,Customs and other import duties (1151E),Oil & Gas,Circulation tax,ALBANIAN CUSTOMS ADMINISTRATE,267999263,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
1928,Bonuses (1415E2),Oil & Gas,Bonuses,ALBPETROL,10801000,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
1929,Bonuses (1415E2),Oil & Gas,Bonuses,NATIONAL AGENCY OF NATURAL RESOUCES (AKBN),162015000,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
1930,Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Share of Oil,ALBPETROL,2020060900,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
1931,"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Tax on profit,GENERAL DIRECTORATE OF TAXES,5049428269,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
1932,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Other,VAT,GENERAL DIRECTORATE OF TAXES,6164853859,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
1933,Social security employer contributions (1212E),Other,Payments for social and health insurance,GENERAL DIRECTORATE OF TAXES,2114387469,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
1934,Social security employer contributions (1212E),Other,Personal income tax,GENERAL DIRECTORATE OF TAXES,848313990,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
1935,"Extraordinary taxes on income, profits and capital gains (1112E2)",Other,Tax on dividend,GENERAL DIRECTORATE OF TAXES,36177940,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
1936,"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Local Taxes,MUNICIPALITY OF KRUJË,94160577,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
1937,"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Local Taxes,MUNICIPALITY OF BULQIZË,8540000,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
1938,"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Local Taxes,MUNICIPALITY OF PATOS,236844,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
1939,"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Local Taxes,MUNICIPALITY OF RROSKOVEC,86868292,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
1940,"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Local Taxes,MUNICIPALITY OF LUSHNJË,3579840,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
1941,"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Local Taxes,MUNICIPALITY OF PATOS,38728286,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
1942,"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Local Taxes,MUNICIPALITY OF BULQIZË,820000,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
1943,"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Local Taxes,MUNICIPALITY OF PATOS,174650,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
1944,"Fines, penalties, and forfeits (143E)",Other,Tax penalties,GENERAL DIRECTORATE OF TAXES,946727,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
1945,Compulsory transfers to government (infrastructure and other) (1415E4),Other,National tariff,GENERAL DIRECTORATE OF TAXES,1203623602,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
1946,Compulsory transfers to government (infrastructure and other) (1415E4),Other,Regulatory tariff,ENERGY REGULATORY AUTHORITY (ERE),32300000,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
1947,Customs and other import duties (1151E),Mining,Excise,ALBANIAN CUSTOMS ADMINISTRATE,57835545,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
1948,Customs and other import duties (1151E),Mining,Other payments to the State and local government units,ALBANIAN CUSTOMS ADMINISTRATE,33669036,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
1949,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Oil & Gas,Impuesto al Valor Agregado (IVA),ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS (AFIP),35706550769,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
1950,Administrative fees for government services (1422E),Oil & Gas,Impuesto a los Créditos y Débitos Bancarios,ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS (AFIP),13013127440,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
1951,"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Impuesto a las Ganancias Sociedades,ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS (AFIP),12018783945,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
1952,Social security employer contributions (1212E),Oil & Gas,Contribuciones a la Seguridad Social,ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS (AFIP),6243392420,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
1953,"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Impuesto a las Ganancias Sociedades,ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS (AFIP),5234633935.78,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
1954,Taxes on exports (1152E),Oil & Gas,Derechos de Exportación,ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS (AFIP),4178948776,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
1955,Taxes on exports (1152E),Mining,Derechos de Exportación,ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS (AFIP),2966637864.17,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
1956,Social security employer contributions (1212E),Oil & Gas,Aportes a la Seguridad Social,ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS (AFIP),2867560727,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
1957,Royalties (1415E1),Oil & Gas,Regalias,"SECRETARÍA DE ENERGÍA (SEN), MINISTERIO DE ECONOMÍA",2754772442,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
1958,Social security employer contributions (1212E),Mining,Contribuciones a la Seguridad Social,ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS (AFIP),2113830470.37,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
1959,Social security employer contributions (1212E),Mining,Aportes a la Seguridad Social,ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS (AFIP),1325698441.97,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
1960,Customs and other import duties (1151E),Oil & Gas,Derechos de Importacion,ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS (AFIP),1118599109,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
1961,Excise taxes (1142E),Oil & Gas,Impuesto a los Combutible Liquidos y GNC,ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS (AFIP),226697787,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
1962,Emission and pollution taxes (114522E),Oil & Gas,Impuesto al Dioxido de Carbono,ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS (AFIP),25471093,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
1963,Excise taxes (1142E),Oil & Gas,Fondo Fiduciario para el subsidio a los consumos residenciales de Gas natural y GLP,ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS (AFIP),9297122,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
1964,From government participation (equity) (1412E2),Oil & Gas,Dividendos YPF,"SECRETARÍA DE ENERGÍA (SEN), MINISTERIO DE ECONOMÍA",612003052,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
1965,Administrative fees for government services (1422E),Mining,Impuesto a los Créditos y Débitos Bancarios,ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS (AFIP),494458428.97,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
1966,"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Impuesto a las Ganancias de las Personas Fisicas y Sucesiones Indivisas,ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS (AFIP),133303648,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
1967,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Impuesto al Valor Agregado (IVA),ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS (AFIP),48998100.02,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
1968,Customs and other import duties (1151E),Mining,Derechos de Importacion,ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS (AFIP),32452633.26,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
1969,Compulsory transfers to government (infrastructure and other) (1415E4),Oil & Gas,Canon de Concesiones de explotación offshore,"SECRETARÍA DE ENERGÍA (SEN), MINISTERIO DE ECONOMÍA",24300000,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
1970,Administrative fees for government services (1422E),Oil & Gas,Venta de Pliegos,"SECRETARÍA DE ENERGÍA (SEN), MINISTERIO DE ECONOMÍA",20560000,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
1971,Compulsory transfers to government (infrastructure and other) (1415E4),Oil & Gas,Canon de Permisos de Explotacion offshore,"SECRETARÍA DE ENERGÍA (SEN), MINISTERIO DE ECONOMÍA",13700000,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
1972,Licence fees (114521E),Oil & Gas,Tasa Estadistica,ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS (AFIP),9013070,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
1973,"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Impuesto a las Ganancias de las Personas Fisicas y Sucesiones Indivisas,ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS (AFIP),7021700.57,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
1974,Other taxes payable by natural resource companies (116E),Oil & Gas,Tasa Ambiental Anual,SECRETARÍA DE CONTROL Y MONITOREO AMBIENTAL MINISTERIO DE AMBIENTE Y DESARROLLO SUSTENTABLE,637846.22,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
1975,Licence fees (114521E),Mining,Tasa Estadistica,ADMINISTRACIÓN FEDERAL DE INGRESOS PÚBLICOS (AFIP),506254.69,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
1976,Other taxes payable by natural resource companies (116E),Mining,Tasa Ambiental Anual,SECRETARÍA DE CONTROL Y MONITOREO AMBIENTAL MINISTERIO DE AMBIENTE Y DESARROLLO SUSTENTABLE,466111.2,ARS,Argentina,ARG,2018,2018-01-01,2018-12-31
1977,Customs and other import duties (1151E),Mining,Custom duties,TAX REVENUE AUTHORITY,1225599600,AMD,Armenia,ARM,2018,2018-01-01,2018-12-31
1978,Emission and pollution taxes (114522E),Mining,Contribution payment to the Environmental protection fund,MINISTRY OF ENVIRONMENT,286453088.6,AMD,Armenia,ARM,2018,2018-01-01,2018-12-31
1979,Emission and pollution taxes (114522E),Mining,Environmental payments (taxes),TAX REVENUE AUTHORITY,50486325,AMD,Armenia,ARM,2018,2018-01-01,2018-12-31
1980,Emission and pollution taxes (114522E),Mining,Environmental fees for goods imported from EEU member states,TAX REVENUE AUTHORITY,7473744,AMD,Armenia,ARM,2018,2018-01-01,2018-12-31
1981,Emission and pollution taxes (114522E),Mining,Environmental fees for goods imported from non EEU member states,TAX REVENUE AUTHORITY,24721328,AMD,Armenia,ARM,2018,2018-01-01,2018-12-31
1982,Emission and pollution taxes (114522E),Mining,Monitoring payment,MINISTRY OF ENVIRONMENT,22576865,AMD,Armenia,ARM,2018,2018-01-01,2018-12-31
1983,Emission and pollution taxes (114522E),Mining,Nature utilisation fee,TAX REVENUE AUTHORITY,65722685,AMD,Armenia,ARM,2018,2018-01-01,2018-12-31
1984,Excise taxes (1142E),Mining,Excise taxes,TAX REVENUE AUTHORITY,186941022,AMD,Armenia,ARM,2018,2018-01-01,2018-12-31
1985,Excise taxes (1142E),Mining,Import Excise taxes,TAX REVENUE AUTHORITY,,AMD,Armenia,ARM,2018,2018-01-01,2018-12-31
1986,"Fines, penalties, and forfeits (143E)",Mining,Penalties,TAX REVENUE AUTHORITY,700000,AMD,Armenia,ARM,2018,2018-01-01,2018-12-31
1987,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Import VAT,TAX REVENUE AUTHORITY,,AMD,Armenia,ARM,2018,2018-01-01,2018-12-31
1988,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,VAT,TAX REVENUE AUTHORITY,6113920576,AMD,Armenia,ARM,2018,2018-01-01,2018-12-31
1989,"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Income tax,TAX REVENUE AUTHORITY,17847545387,AMD,Armenia,ARM,2018,2018-01-01,2018-12-31
1990,"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Profit tax,TAX REVENUE AUTHORITY,15880462396,AMD,Armenia,ARM,2018,2018-01-01,2018-12-31
1991,"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Profit tax for non-residents,TAX REVENUE AUTHORITY,2054460899,AMD,Armenia,ARM,2018,2018-01-01,2018-12-31
1992,Other rent payments (1415E5),Mining,Rent fee,MINISTRY OF TERRITORIAL ADMINISTRATION AND DEVELOPMENT,939394521,AMD,Armenia,ARM,2018,2018-01-01,2018-12-31
1993,Other taxes payable by natural resource companies (116E),Mining,State duty for mining permit,TAX REVENUE AUTHORITY,260050000,AMD,Armenia,ARM,2018,2018-01-01,2018-12-31
1994,Other taxes payable by natural resource companies (116E),Mining,Social obligations envisaged by the Contract,MINISTRY OF TERRITORIAL ADMINISTRATION AND DEVELOPMENT,132952400,AMD,Armenia,ARM,2018,2018-01-01,2018-12-31
1995,Other taxes payable by natural resource companies (116E),Mining,Land disposal,MINISTRY OF TERRITORIAL ADMINISTRATION AND DEVELOPMENT,16240000,AMD,Armenia,ARM,2018,2018-01-01,2018-12-31
1996,Royalties (1415E1),Mining,Mining Royalties,TAX REVENUE AUTHORITY,34545800265,AMD,Armenia,ARM,2018,2018-01-01,2018-12-31
1997,Taxes on property (113E),Mining,Land tax,MINISTRY OF TERRITORIAL ADMINISTRATION AND DEVELOPMENT,23157244,AMD,Armenia,ARM,2018,2018-01-01,2018-12-31
1998,Taxes on property (113E),Mining,Property tax,MINISTRY OF TERRITORIAL ADMINISTRATION AND DEVELOPMENT,60122774,AMD,Armenia,ARM,2018,2018-01-01,2018-12-31
1999,Compulsory transfers to government (infrastructure and other) (1415E4),Mining,Contribution payment to the Environmental protection fund,MINISTRY OF ENVIRONMENT,307671700.6,AMD,Armenia,ARM,2019,2019-01-01,2019-12-31
2000,Customs and other import duties (1151E),Mining,Custom duties,TAX REVENUE AUTHORITY,1471747490,AMD,Armenia,ARM,2019,2019-01-01,2019-12-31
2001,Emission and pollution taxes (114522E),Mining,Environmental assessment fee,MINISTRY OF ENVIRONMENT,500000,AMD,Armenia,ARM,2019,2019-01-01,2019-12-31
2002,Emission and pollution taxes (114522E),Mining,Environmental fees for goods imported from EEU member states,TAX REVENUE AUTHORITY,7107411,AMD,Armenia,ARM,2019,2019-01-01,2019-12-31
2003,Emission and pollution taxes (114522E),Mining,Environmental fees for goods imported from non EEU member states,TAX REVENUE AUTHORITY,23580953,AMD,Armenia,ARM,2019,2019-01-01,2019-12-31
2004,Emission and pollution taxes (114522E),Mining,Environmental payments (taxes),TAX REVENUE AUTHORITY,54258439,AMD,Armenia,ARM,2019,2019-01-01,2019-12-31
2005,Excise taxes (1142E),Mining,Excise taxes,TAX REVENUE AUTHORITY,,AMD,Armenia,ARM,2019,2019-01-01,2019-12-31
2006,Excise taxes (1142E),Mining,Import Excise taxes,TAX REVENUE AUTHORITY,285546864,AMD,Armenia,ARM,2019,2019-01-01,2019-12-31
2007,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Import VAT,TAX REVENUE AUTHORITY,5626338328,AMD,Armenia,ARM,2019,2019-01-01,2019-12-31
2008,"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Income tax,TAX REVENUE AUTHORITY,19059199838,AMD,Armenia,ARM,2019,2019-01-01,2019-12-31
2009,Other taxes payable by natural resource companies (116E),Mining,Land disposal,MINISTRY OF TERRITORIAL ADMINISTRATION AND DEVELOPMENT,,AMD,Armenia,ARM,2019,2019-01-01,2019-12-31
2010,Taxes on property (113E),Mining,Land tax,MINISTRY OF TERRITORIAL ADMINISTRATION AND DEVELOPMENT,21638707,AMD,Armenia,ARM,2019,2019-01-01,2019-12-31
2011,Royalties (1415E1),Mining,Mining Royalties,TAX REVENUE AUTHORITY,37426583083,AMD,Armenia,ARM,2019,2019-01-01,2019-12-31
2012,Emission and pollution taxes (114522E),Mining,Monitoring payment,MINISTRY OF ENVIRONMENT,32610785.5,AMD,Armenia,ARM,2019,2019-01-01,2019-12-31
2013,Emission and pollution taxes (114522E),Mining,Nature utilisation fee,TAX REVENUE AUTHORITY,60064386,AMD,Armenia,ARM,2019,2019-01-01,2019-12-31
2014,"Fines, penalties, and forfeits (143E)",Mining,Penalties,MINISTRY OF ENVIRONMENT,1250000,AMD,Armenia,ARM,2019,2019-01-01,2019-12-31
2015,"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Profit tax,TAX REVENUE AUTHORITY,17975927113,AMD,Armenia,ARM,2019,2019-01-01,2019-12-31
2016,"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Profit tax for non-residents,TAX REVENUE AUTHORITY,2348971301,AMD,Armenia,ARM,2019,2019-01-01,2019-12-31
2017,Taxes on property (113E),Mining,Property tax,MINISTRY OF TERRITORIAL ADMINISTRATION AND DEVELOPMENT,68204327,AMD,Armenia,ARM,2019,2019-01-01,2019-12-31
